,时间,振次,轴位移,力,变形,围压,孔压,反压
465,93.93,9.39,107.2,27.09,-3.361,300,237,218
466,94.13,9.41,106.9,26.86,-3.3510000000000004,301,237,218
467,94.33,9.43,107.1,26.86,-3.347,300,237,218
468,94.54,9.45,107.1,26.68,-3.3510000000000004,300,237,218
469,94.74,9.47,107.1,25.95,-3.358,300,237,218
470,94.94,9.49,107.1,25.24,-3.35,300,237,218
471,95.14,9.51,107.0,24.63,-3.3689999999999998,300,238,217
472,95.34,9.53,106.9,23.19,-3.395,300,237,218
473,95.55,9.55,107.0,22.41,-3.406,300,238,218
474,95.75,9.57,107.1,21.73,-3.431,300,237,218
475,95.95,9.59,106.9,20.91,-3.451,300,238,218
476,96.15,9.61,107.0,19.39,-3.4960000000000004,300,237,218
477,96.35,9.63,106.9,18.87,-3.511,300,238,218
478,96.56,9.65,107.1,18.35,-3.536,300,237,218
479,96.76,9.67,106.9,17.08,-3.575,299,238,218
480,96.96,9.69,107.0,16.77,-3.609,299,238,219
481,97.16,9.71,107.0,16.28,-3.611,300,238,218
482,97.36,9.73,106.8,15.58,-3.642,299,238,219
483,97.57,9.75,106.9,15.45,-3.662,299,238,219
484,97.77,9.77,106.9,15.23,-3.6630000000000003,299,238,219
485,97.97,9.79,106.9,14.94,-3.675,300,238,219
486,98.17,9.81,106.9,14.82,-3.695,300,238,219
487,98.37,9.83,107.0,14.84,-3.6919999999999997,299,238,218
488,98.58,9.85,106.8,14.87,-3.693,299,238,219
489,98.78,9.88,106.8,15.0,-3.707,299,239,219
490,98.98,9.9,106.8,14.9,-3.702,299,238,219
491,99.18,9.92,106.8,15.03,-3.7,299,239,219
492,99.38,9.94,106.8,15.98,-3.6910000000000003,300,239,219
493,99.59,9.96,106.9,16.34,-3.688,299,238,220
494,99.79,9.98,106.7,16.89,-3.673,299,239,219
495,99.99,10.0,106.9,17.65,-3.648,300,239,219
496,100.19,10.02,106.9,19.13,-3.608,299,239,220
497,100.39,10.04,106.9,19.87,-3.575,299,239,219
498,100.6,10.06,106.9,20.58,-3.549,299,239,219
499,100.8,10.08,107.1,22.17,-3.49,300,239,220
500,101.0,10.1,107.0,22.96,-3.471,300,239,218
501,101.2,10.12,107.0,23.67,-3.4419999999999997,300,239,219
502,101.4,10.14,107.1,24.33,-3.42,300,239,219
503,101.61,10.16,107.0,25.4,-3.3760000000000003,300,238,219
504,101.81,10.18,107.0,26.06,-3.365,300,239,219
505,102.01,10.2,107.1,26.42,-3.333,300,238,218
506,102.21,10.22,107.1,27.08,-3.298,300,238,219
507,102.41,10.24,107.1,27.25,-3.2769999999999997,300,238,218
508,102.62,10.26,107.2,27.49,-3.255,300,238,218
509,102.82,10.28,107.2,27.55,-3.2430000000000003,300,238,218
510,103.02,10.3,107.2,27.7,-3.201,301,238,218
511,103.22,10.32,107.3,27.61,-3.201,300,238,218
512,103.42,10.34,107.2,27.66,-3.194,301,237,218
513,103.63,10.36,107.3,27.37,-3.173,301,237,218
514,103.83,10.38,107.2,27.26,-3.1719999999999997,300,237,218
515,104.03,10.4,107.3,27.06,-3.168,300,238,217
516,104.23,10.42,107.2,26.85,-3.161,300,238,218
517,104.43,10.44,107.3,26.73,-3.173,300,237,218
518,104.64,10.46,107.2,26.5,-3.158,300,238,218
519,104.84,10.48,107.2,25.88,-3.168,300,237,218
520,105.04,10.5,107.3,24.61,-3.182,300,238,218
521,105.24,10.52,107.3,23.93,-3.194,300,237,218
522,105.44,10.54,107.2,23.1,-3.2119999999999997,299,238,218
523,105.65,10.56,107.3,21.68,-3.2489999999999997,300,237,218
524,105.85,10.58,107.2,20.88,-3.2769999999999997,300,237,218
525,106.05,10.6,107.1,20.1,-3.298,300,238,218
526,106.25,10.62,107.1,19.38,-3.323,300,238,218
527,106.45,10.64,107.1,18.19,-3.364,300,238,218
528,106.66,10.66,107.1,17.69,-3.3710000000000004,300,238,218
529,106.86,10.68,107.1,17.13,-3.411,300,238,218
530,107.06,10.7,107.1,16.26,-3.429,300,238,219
531,107.26,10.72,107.0,15.92,-3.4560000000000004,300,238,219
532,107.46,10.74,107.1,15.52,-3.4760000000000004,299,238,218
533,107.67,10.76,107.0,15.05,-3.491,299,238,219
534,107.87,10.78,107.0,15.11,-3.5039999999999996,300,239,219
535,108.07,10.8,107.0,14.93,-3.52,299,239,218
536,108.27,10.82,106.9,14.94,-3.525,299,238,219
537,108.47,10.85,106.9,14.87,-3.5269999999999997,299,238,219
538,108.68,10.87,107.0,14.83,-3.523,299,239,219
539,108.88,10.89,107.0,14.93,-3.5239999999999996,300,239,219
540,109.08,10.91,106.9,14.98,-3.5239999999999996,300,239,219
541,109.28,10.93,107.0,15.28,-3.5269999999999997,300,239,219
542,109.48,10.95,107.0,15.85,-3.5180000000000002,300,239,219
543,109.69,10.97,107.1,16.42,-3.503,300,239,219
544,109.89,10.99,106.9,17.53,-3.475,299,239,219
545,110.09,11.01,107.0,18.39,-3.452,300,239,220
546,110.29,11.03,107.1,19.0,-3.428,299,239,220
547,110.49,11.05,107.1,20.78,-3.3689999999999998,299,239,219
548,110.7,11.07,107.1,21.45,-3.347,300,239,220
549,110.9,11.09,107.1,22.25,-3.3160000000000003,300,239,219
550,111.1,11.11,107.2,22.93,-3.2880000000000003,300,238,219
551,111.3,11.13,107.3,24.3,-3.235,300,239,219
552,111.5,11.15,107.3,24.94,-3.221,300,238,219
553,111.71,11.17,107.1,25.5,-3.1919999999999997,300,238,219
554,111.91,11.19,107.2,26.41,-3.159,300,239,219
555,112.11,11.21,107.2,26.8,-3.135,300,238,219
556,112.31,11.23,107.3,27.07,-3.1210000000000004,300,238,219
557,112.51,11.25,107.2,27.42,-3.085,300,238,219
558,112.72,11.27,107.4,27.58,-3.0610000000000004,300,238,219
559,112.92,11.29,107.3,27.72,-3.057,301,238,218
560,113.12,11.31,107.4,27.7,-3.0269999999999997,300,238,218
561,113.32,11.33,107.3,27.66,-3.017,300,238,218
562,113.52,11.35,107.3,27.57,-2.9989999999999997,301,238,218
563,113.73,11.37,107.4,27.46,-3.01,301,238,218
564,113.93,11.39,107.4,27.1,-3.0039999999999996,301,237,218
565,114.13,11.41,107.4,26.89,-2.997,301,238,218
566,114.33,11.43,107.3,26.77,-3.003,301,238,218
567,114.53,11.45,107.4,26.81,-2.9989999999999997,300,237,218
568,114.74,11.47,107.4,25.85,-2.991,300,238,218
569,114.94,11.49,107.4,25.12,-3.0060000000000002,300,237,218
570,115.14,11.51,107.4,24.52,-3.013,301,238,218
571,115.34,11.53,107.4,23.05,-3.035,300,237,218
572,115.54,11.55,107.5,22.37,-3.062,300,238,218
573,115.75,11.57,107.5,21.57,-3.077,300,238,218
574,115.95,11.59,107.3,20.16,-3.1180000000000003,300,238,218
575,116.15,11.61,107.4,19.41,-3.14,300,238,218
576,116.35,11.63,107.3,18.76,-3.161,300,238,218
577,116.55,11.65,107.3,18.16,-3.1889999999999996,299,238,218
578,116.76,11.67,107.3,17.12,-3.2289999999999996,300,238,218
579,116.96,11.69,107.2,16.76,-3.2489999999999997,300,238,218
580,117.16,11.71,107.3,16.22,-3.2739999999999996,300,238,219
581,117.36,11.73,107.2,15.59,-3.298,299,238,219
582,117.56,11.75,107.1,15.25,-3.304,299,239,219
583,117.77,11.77,107.1,15.14,-3.325,299,238,219
584,117.97,11.79,107.1,15.07,-3.333,299,238,219
585,118.17,11.81,107.2,14.74,-3.34,300,238,219
586,118.37,11.84,107.2,14.81,-3.343,300,239,219
587,118.57,11.86,107.2,14.8,-3.3480000000000003,299,238,219
588,118.78,11.88,107.2,14.81,-3.35,299,239,219
589,118.98,11.9,107.2,14.94,-3.35,299,239,219
590,119.18,11.92,107.2,14.88,-3.3560000000000003,300,239,219
591,119.38,11.94,107.2,15.93,-3.343,299,239,219
592,119.58,11.96,107.2,16.3,-3.3480000000000003,299,239,219
593,119.79,11.98,107.1,16.95,-3.32,299,239,219
594,119.99,12.0,107.3,17.63,-3.3110000000000004,300,239,219
595,120.19,12.02,107.3,19.05,-3.258,299,239,220
596,120.39,12.04,107.2,19.82,-3.235,300,238,219
597,120.59,12.06,107.4,20.7,-3.207,300,239,219
598,120.8,12.08,107.3,22.12,-3.147,300,239,219
599,121.0,12.1,107.2,22.91,-3.115,300,239,219
600,121.2,12.12,107.3,23.66,-3.0980000000000003,300,239,219
601,121.4,12.14,107.3,24.29,-3.063,300,239,220
602,121.6,12.16,107.3,25.52,-3.022,300,239,219
603,121.81,12.18,107.4,25.99,-2.998,300,239,219
604,122.01,12.2,107.5,26.52,-2.99,300,238,219
605,122.21,12.22,107.3,27.07,-2.9419999999999997,300,238,219
606,122.41,12.24,107.5,27.33,-2.9360000000000004,301,238,218
607,122.61,12.26,107.5,27.47,-2.907,300,238,219
608,122.82,12.28,107.5,27.7,-2.878,300,238,219
609,123.02,12.3,107.5,27.71,-2.8689999999999998,300,238,218
610,123.22,12.32,107.5,27.71,-2.8510000000000004,301,238,218
611,123.42,12.34,107.6,27.62,-2.84,300,237,219
612,123.62,12.36,107.5,27.38,-2.8280000000000003,300,238,218
613,123.83,12.38,107.6,27.31,-2.823,300,238,219
614,124.03,12.4,107.5,27.19,-2.8280000000000003,300,238,218
615,124.23,12.42,107.7,26.91,-2.8160000000000003,301,238,218
616,124.43,12.44,107.6,26.84,-2.821,300,238,218
617,124.63,12.46,107.6,26.52,-2.819,300,238,219
618,124.84,12.48,107.5,25.87,-2.8289999999999997,300,238,218
619,125.04,12.5,107.5,24.47,-2.845,301,238,219
620,125.24,12.52,107.7,23.94,-2.8480000000000003,300,238,218
621,125.44,12.54,107.4,23.13,-2.8810000000000002,300,238,218
622,125.64,12.56,107.5,21.68,-2.911,300,238,218
623,125.85,12.58,107.6,20.84,-2.926,300,237,218
624,126.05,12.6,107.5,20.33,-2.958,300,238,218
625,126.25,12.62,107.5,19.3,-2.9739999999999998,300,238,218
626,126.45,12.64,107.4,18.26,-3.013,300,238,219
627,126.65,12.66,107.4,17.5,-3.035,299,238,219
628,126.86,12.68,107.5,17.09,-3.053,300,238,219
629,127.06,12.7,107.4,16.26,-3.0980000000000003,300,238,218
630,127.26,12.72,107.3,15.93,-3.1239999999999997,300,238,219
631,127.46,12.74,107.3,15.56,-3.1260000000000003,300,238,219
632,127.66,12.76,107.3,15.36,-3.141,299,238,219
633,127.87,12.78,107.4,14.92,-3.167,300,239,219
634,128.07,12.8,107.4,14.82,-3.16,299,239,219
635,128.27,12.82,107.4,14.88,-3.177,300,239,219
636,128.47,12.84,107.3,14.75,-3.1719999999999997,299,239,219
637,128.67,12.87,107.4,14.89,-3.188,299,238,219
638,128.88,12.89,107.4,14.84,-3.185,299,239,219
639,129.08,12.91,107.3,14.86,-3.1839999999999997,300,239,219
640,129.28,12.93,107.4,15.2,-3.176,300,239,219
641,129.48,12.95,107.4,15.72,-3.1710000000000003,300,239,219
642,129.68,12.97,107.4,16.4,-3.1639999999999997,300,239,219
643,129.89,12.99,107.4,17.53,-3.1289999999999996,299,239,220
644,130.09,13.01,107.4,18.22,-3.108,300,239,220
645,130.29,13.03,107.5,19.02,-3.08,299,239,220
646,130.49,13.05,107.5,20.69,-3.0380000000000003,299,239,220
647,130.69,13.07,107.5,21.39,-2.9989999999999997,300,239,220
648,130.9,13.09,107.5,22.24,-2.9739999999999998,300,239,219
649,131.1,13.11,107.4,22.83,-2.9389999999999996,300,238,219
650,131.3,13.13,107.6,24.35,-2.9010000000000002,299,239,219
651,131.5,13.15,107.5,24.93,-2.883,300,239,219
652,131.7,13.17,107.6,25.57,-2.8689999999999998,300,239,219
653,131.91,13.19,107.6,26.51,-2.821,300,239,219
654,132.11,13.21,107.6,26.82,-2.792,300,238,219
655,132.31,13.23,107.7,27.1,-2.7710000000000004,300,238,219
656,132.51,13.25,107.7,27.59,-2.742,301,238,219
657,132.71,13.27,107.6,27.56,-2.7289999999999996,300,238,219
658,132.92,13.29,107.6,27.67,-2.7110000000000003,300,238,219
659,133.12,13.31,107.8,27.73,-2.702,301,238,218
660,133.32,13.33,107.7,27.65,-2.677,300,238,218
661,133.52,13.35,107.7,27.54,-2.68,300,238,218
662,133.72,13.37,107.8,27.4,-2.668,301,238,218
663,133.93,13.39,107.8,27.2,-2.674,301,238,218
664,134.13,13.41,107.7,27.12,-2.6660000000000004,301,238,218
665,134.33,13.43,107.8,26.94,-2.665,300,238,219
666,134.53,13.45,107.7,26.9,-2.6710000000000003,301,238,218
667,134.73,13.47,107.8,25.91,-2.681,300,238,218
668,134.94,13.49,107.7,25.19,-2.6860000000000004,300,238,218
669,135.14,13.51,107.8,24.64,-2.685,300,238,219
670,135.34,13.53,107.7,23.06,-2.721,300,237,218
671,135.54,13.55,107.8,22.33,-2.733,300,238,218
672,135.74,13.57,107.7,21.62,-2.752,300,238,218
673,135.95,13.59,107.7,20.12,-2.798,300,238,218
674,136.15,13.61,107.7,19.6,-2.822,300,238,219
675,136.35,13.63,107.7,18.77,-2.83,300,238,218
676,136.55,13.65,107.7,18.12,-2.863,300,238,218
677,136.75,13.67,107.7,17.12,-2.911,300,238,219
678,136.96,13.69,107.6,16.63,-2.925,300,238,218
679,137.16,13.71,107.5,16.25,-2.935,299,239,219
680,137.36,13.73,107.6,15.56,-2.9760000000000004,300,238,219
681,137.56,13.75,107.5,15.25,-2.99,300,239,219
682,137.76,13.77,107.5,15.16,-2.995,299,240,219
683,137.97,13.79,107.6,15.02,-2.997,299,238,219
684,138.17,13.81,107.5,14.78,-3.012,299,239,220
685,138.37,13.83,107.5,14.87,-3.0210000000000004,299,239,219
686,138.57,13.85,107.5,14.81,-3.0180000000000002,299,239,219
687,138.77,13.88,107.6,14.82,-3.014,299,239,220
688,138.98,13.9,107.5,14.95,-3.0260000000000002,299,239,220
689,139.18,13.92,107.6,14.88,-3.0180000000000002,299,239,219
690,139.38,13.94,107.5,15.86,-3.0189999999999997,300,239,220
691,139.58,13.96,107.6,16.29,-3.008,299,239,219
692,139.78,13.98,107.5,16.88,-2.986,300,239,219
693,139.99,14.0,107.6,17.48,-2.975,300,239,220
694,140.19,14.02,107.5,19.03,-2.926,299,239,220
695,140.39,14.04,107.6,19.82,-2.897,300,239,220
696,140.59,14.06,107.7,20.54,-2.866,300,239,219
697,140.79,14.08,107.6,22.11,-2.822,300,239,219
698,141.0,14.1,107.8,22.9,-2.7939999999999996,300,239,219
699,141.2,14.12,107.8,23.64,-2.764,299,239,220
700,141.4,14.14,107.7,24.33,-2.747,300,239,219
701,141.6,14.16,107.7,25.47,-2.699,300,238,220
702,141.8,14.18,107.9,25.96,-2.676,300,239,219
703,142.01,14.2,107.8,26.48,-2.6630000000000003,300,239,219
704,142.21,14.22,107.8,27.08,-2.62,300,238,219
705,142.41,14.24,107.9,27.35,-2.603,300,238,219
706,142.61,14.26,107.8,27.46,-2.577,300,238,219
707,142.81,14.28,107.9,27.65,-2.5639999999999996,301,238,219
708,143.02,14.3,107.9,27.66,-2.551,300,238,219
709,143.22,14.32,107.8,27.75,-2.532,300,238,218
710,143.42,14.34,107.8,27.76,-2.528,300,238,219
711,143.62,14.36,108.0,27.49,-2.521,301,238,218
712,143.82,14.38,108.0,27.42,-2.5180000000000002,300,238,219
713,144.03,14.4,107.9,27.17,-2.515,300,238,218
714,144.23,14.42,107.9,27.08,-2.5180000000000002,300,238,219
715,144.43,14.44,107.9,26.88,-2.511,301,238,219
716,144.63,14.46,107.9,26.55,-2.515,300,238,219
717,144.83,14.48,107.9,25.88,-2.526,300,238,218
718,145.04,14.5,107.9,24.58,-2.54,300,238,219
719,145.24,14.52,107.9,23.84,-2.546,300,238,218
720,145.44,14.54,107.9,23.14,-2.551,300,238,219
721,145.64,14.56,107.9,21.66,-2.6069999999999998,301,238,219
722,145.84,14.58,107.8,20.87,-2.6210000000000004,300,238,218
723,146.05,14.6,107.8,20.15,-2.6519999999999997,300,238,218
724,146.25,14.62,107.8,19.42,-2.6660000000000004,300,238,219
725,146.45,14.64,107.7,18.13,-2.717,300,238,219
726,146.65,14.66,107.8,17.67,-2.727,300,238,219
727,146.85,14.68,107.9,17.18,-2.748,300,239,219
728,147.06,14.7,107.8,16.24,-2.7910000000000004,299,238,219
729,147.26,14.72,107.7,15.89,-2.798,300,239,219
730,147.46,14.74,107.7,15.57,-2.825,300,239,219
731,147.66,14.76,107.7,15.27,-2.8289999999999997,300,239,219
732,147.86,14.78,107.8,15.04,-2.8510000000000004,299,239,219
733,148.07,14.8,107.7,14.85,-2.864,299,239,220
734,148.27,14.82,107.7,14.8,-2.87,300,239,219
735,148.47,14.84,107.7,14.89,-2.863,299,239,220
736,148.67,14.87,107.7,14.88,-2.8710000000000004,300,239,219
737,148.87,14.89,107.7,14.89,-2.873,299,239,220
738,149.08,14.91,107.7,14.89,-2.865,299,239,220
739,149.28,14.93,107.7,15.19,-2.867,299,239,220
740,149.48,14.95,107.7,15.93,-2.8760000000000003,299,239,220
741,149.68,14.97,107.7,16.26,-2.859,299,239,219
742,149.88,14.99,107.7,17.47,-2.8289999999999997,300,239,220
743,150.09,15.01,107.7,18.24,-2.801,300,239,220
744,150.29,15.03,107.7,18.94,-2.772,299,240,220
745,150.49,15.05,107.8,20.65,-2.7239999999999998,300,239,220
746,150.69,15.07,107.7,21.37,-2.69,300,239,220
747,150.89,15.09,107.8,22.11,-2.665,300,240,220
748,151.1,15.11,107.8,22.87,-2.635,300,239,220
749,151.3,15.13,107.8,24.31,-2.591,300,239,220
750,151.5,15.15,107.9,25.0,-2.563,300,239,219
751,151.7,15.17,107.8,25.56,-2.553,300,239,219
752,151.9,15.19,107.9,26.34,-2.513,300,239,219
753,152.11,15.21,107.9,26.85,-2.495,301,238,219
754,152.31,15.23,107.9,27.1,-2.474,300,239,219
755,152.51,15.25,108.0,27.49,-2.437,300,239,219
756,152.71,15.27,107.9,27.71,-2.437,300,238,219
757,152.91,15.29,108.1,27.68,-2.414,301,238,219
758,153.12,15.31,108.1,27.85,-2.392,300,238,219
759,153.32,15.33,108.0,27.77,-2.398,300,238,218
760,153.52,15.35,108.0,27.69,-2.386,300,238,219
761,153.72,15.37,108.0,27.64,-2.373,301,238,219
762,153.92,15.39,108.0,27.3,-2.3819999999999997,300,238,218
763,154.13,15.41,108.1,27.14,-2.373,300,238,219
764,154.33,15.43,108.0,26.98,-2.3609999999999998,300,238,218
765,154.53,15.45,108.1,26.86,-2.3569999999999998,300,238,218
766,154.73,15.47,108.1,25.82,-2.379,301,238,218
767,154.93,15.49,108.1,25.2,-2.39,300,238,218
768,155.14,15.51,108.0,24.53,-2.39,300,238,219
769,155.34,15.53,108.0,23.11,-2.419,300,238,218
770,155.54,15.55,108.1,22.25,-2.445,300,238,219
771,155.74,15.57,108.0,21.52,-2.461,300,238,218
772,155.94,15.59,107.9,20.04,-2.511,300,238,219
773,156.15,15.61,108.0,19.4,-2.519,300,238,219
774,156.35,15.63,107.9,18.84,-2.541,300,239,219
775,156.55,15.65,107.9,18.18,-2.565,300,239,219
776,156.75,15.67,107.9,17.07,-2.611,300,239,219
777,156.95,15.69,107.9,16.61,-2.63,299,239,219
778,157.16,15.71,107.9,16.13,-2.642,299,238,219
779,157.36,15.73,107.9,15.57,-2.677,300,238,219
780,157.56,15.75,107.9,15.32,-2.687,300,239,219
781,157.76,15.77,107.8,15.04,-2.7039999999999997,299,239,219
782,157.96,15.79,107.9,15.03,-2.7110000000000003,299,239,219
783,158.17,15.81,107.7,14.79,-2.727,299,239,220
784,158.37,15.83,107.8,14.79,-2.7260000000000004,299,239,219
785,158.57,15.86,107.9,14.78,-2.7319999999999998,299,239,220
786,158.77,15.88,107.8,14.89,-2.734,300,239,220
787,158.97,15.9,107.8,14.88,-2.735,299,239,220
788,159.18,15.92,107.8,14.94,-2.734,299,239,220
789,159.38,15.94,107.8,15.7,-2.721,300,239,219
790,159.58,15.96,107.8,16.28,-2.718,300,239,220
791,159.78,15.98,107.9,16.84,-2.698,299,239,220
792,159.98,16.0,107.9,17.46,-2.676,300,240,220
793,160.19,16.02,107.9,19.05,-2.636,299,240,220
794,160.39,16.04,107.9,19.8,-2.6069999999999998,299,239,220
795,160.59,16.06,107.9,20.62,-2.5810000000000004,299,240,220
796,160.79,16.08,107.9,22.22,-2.53,300,239,220
797,160.99,16.1,108.0,22.95,-2.506,300,239,220
798,161.2,16.12,107.9,23.62,-2.48,299,239,220
799,161.4,16.14,108.0,24.28,-2.452,300,239,220
800,161.6,16.16,108.0,25.49,-2.408,300,239,220
801,161.8,16.18,108.1,26.02,-2.386,300,239,220
802,162.0,16.2,108.2,26.55,-2.365,300,239,220
803,162.21,16.22,108.1,27.15,-2.3280000000000003,300,239,219
804,162.41,16.24,108.1,27.37,-2.31,300,238,219
805,162.61,16.26,108.1,27.52,-2.302,300,238,219
806,162.81,16.28,108.1,27.66,-2.279,300,238,219
807,163.01,16.3,108.2,27.78,-2.261,301,238,219
808,163.22,16.32,108.2,27.79,-2.255,300,238,219
809,163.42,16.34,108.1,27.69,-2.241,300,238,219
810,163.62,16.36,108.2,27.57,-2.241,300,238,219
811,163.82,16.38,108.1,27.39,-2.245,300,238,219
812,164.02,16.4,108.1,27.35,-2.237,300,238,219
813,164.23,16.42,108.3,27.15,-2.224,301,238,219
814,164.43,16.44,108.2,27.06,-2.238,301,238,219
815,164.63,16.46,108.1,26.5,-2.228,300,238,219
816,164.83,16.48,108.2,25.72,-2.2359999999999998,300,238,219
817,165.03,16.5,108.2,24.6,-2.2569999999999997,300,238,218
818,165.24,16.52,108.1,23.77,-2.262,300,238,219
819,165.44,16.54,108.2,22.95,-2.278,300,238,219
820,165.64,16.56,108.2,21.51,-2.318,300,238,218
821,165.84,16.58,108.2,20.77,-2.345,300,239,219
822,166.04,16.6,108.2,20.17,-2.372,300,238,218
823,166.25,16.62,108.2,18.79,-2.411,300,239,219
824,166.45,16.64,108.0,18.24,-2.435,299,238,219
825,166.65,16.66,108.1,17.58,-2.456,300,239,219
826,166.85,16.68,108.2,17.09,-2.47,300,238,219
827,167.05,16.7,108.0,16.16,-2.52,300,239,219
828,167.26,16.72,108.2,15.84,-2.53,299,239,219
829,167.46,16.74,108.1,15.53,-2.541,300,239,219
830,167.66,16.76,108.0,15.03,-2.569,299,239,219
831,167.86,16.78,108.0,14.92,-2.573,300,239,220
832,168.06,16.8,108.0,14.83,-2.582,299,239,220
833,168.27,16.82,108.0,14.88,-2.59,299,240,220
834,168.47,16.84,108.0,14.73,-2.5869999999999997,299,239,220
835,168.67,16.87,107.9,14.79,-2.6,299,239,220
836,168.87,16.89,108.0,14.74,-2.596,299,239,220
837,169.07,16.91,108.1,15.01,-2.595,300,239,220
838,169.28,16.93,107.9,15.17,-2.588,299,240,219
839,169.48,16.95,108.0,15.78,-2.589,300,239,220
840,169.68,16.97,107.9,16.35,-2.58,299,239,220
841,169.88,16.99,108.1,17.47,-2.546,300,240,220
842,170.08,17.01,108.0,18.17,-2.52,300,240,220
843,170.29,17.03,108.1,19.02,-2.495,300,240,220
844,170.49,17.05,108.1,20.54,-2.432,299,239,221
845,170.69,17.07,108.1,21.41,-2.411,300,240,220
846,170.89,17.09,108.1,22.1,-2.386,300,240,220
847,171.09,17.11,108.2,23.66,-2.3369999999999997,300,239,220
848,171.3,17.13,108.1,24.39,-2.3169999999999997,299,240,219
849,171.5,17.15,108.1,24.97,-2.2880000000000003,300,239,220
850,171.7,17.17,108.2,25.41,-2.2640000000000002,300,239,219
851,171.9,17.19,108.2,26.46,-2.225,300,239,220
852,172.1,17.21,108.2,26.83,-2.208,300,239,219
853,172.31,17.23,108.3,27.14,-2.195,300,239,220
854,172.51,17.25,108.2,27.65,-2.168,300,239,219
855,172.71,17.27,108.2,27.75,-2.1519999999999997,300,238,219
856,172.91,17.29,108.4,27.91,-2.142,300,238,219
857,173.11,17.31,108.3,27.82,-2.13,300,238,219
858,173.32,17.33,108.3,27.67,-2.1069999999999998,300,238,219
859,173.52,17.35,108.4,27.7,-2.105,300,238,218
860,173.72,17.37,108.3,27.62,-2.101,300,238,219
861,173.92,17.39,108.3,27.31,-2.109,300,239,218
862,174.12,17.41,108.4,27.17,-2.094,300,238,219
863,174.33,17.43,108.4,27.09,-2.103,301,238,219
864,174.53,17.45,108.4,26.9,-2.1,300,238,218
865,174.73,17.47,108.4,25.74,-2.115,300,238,219
866,174.93,17.49,108.4,25.1,-2.113,300,238,219
867,175.13,17.51,108.3,24.51,-2.128,300,238,219
868,175.34,17.53,108.3,22.97,-2.157,300,238,218
869,175.54,17.55,108.4,22.25,-2.1719999999999997,300,238,218
870,175.74,17.57,108.3,21.55,-2.201,300,238,218
871,175.94,17.59,108.4,20.02,-2.2430000000000003,300,239,219
872,176.14,17.61,108.3,19.36,-2.256,299,239,219
873,176.35,17.63,108.2,18.91,-2.293,300,238,219
874,176.55,17.65,108.3,18.12,-2.299,300,238,219
875,176.75,17.67,108.2,17.13,-2.346,300,239,220
876,176.95,17.69,108.1,16.69,-2.367,300,239,219
877,177.15,17.71,108.1,16.22,-2.39,300,239,219
878,177.36,17.73,108.1,15.57,-2.421,299,239,219
879,177.56,17.75,108.2,15.19,-2.428,300,239,220
880,177.76,17.77,108.2,15.16,-2.443,300,239,219
881,177.96,17.79,108.2,14.94,-2.444,299,239,220
882,178.16,17.81,108.2,14.77,-2.461,299,239,220
883,178.37,17.83,108.1,14.66,-2.459,299,239,220
884,178.57,17.86,108.2,14.73,-2.464,300,239,219
885,178.77,17.88,108.1,14.73,-2.471,300,239,219
886,178.97,17.9,108.2,14.87,-2.463,299,239,220
887,179.17,17.92,108.2,14.96,-2.4659999999999997,299,240,220
888,179.38,17.94,108.1,15.73,-2.459,299,239,220
889,179.58,17.96,108.1,16.33,-2.4530000000000003,299,239,219
890,179.78,17.98,108.1,16.82,-2.441,300,240,220
891,179.98,18.0,108.2,17.49,-2.4130000000000003,300,239,220
892,180.18,18.02,108.2,19.02,-2.372,299,240,220
893,180.39,18.04,108.2,19.76,-2.3480000000000003,300,239,220
894,180.59,18.06,108.2,20.53,-2.314,299,240,220
895,180.79,18.08,108.3,22.16,-2.263,300,239,220
896,180.99,18.1,108.3,22.96,-2.235,300,240,220
897,181.19,18.12,108.2,23.59,-2.2030000000000003,300,239,220
898,181.4,18.14,108.3,24.29,-2.193,300,240,220
899,181.6,18.16,108.5,25.58,-2.155,300,240,220
900,181.8,18.18,108.2,25.98,-2.124,300,239,219
901,182.0,18.2,108.3,26.38,-2.108,300,239,220
902,182.2,18.22,108.5,27.22,-2.075,300,239,219
903,182.41,18.24,108.3,27.4,-2.0580000000000003,300,239,219
904,182.61,18.26,108.5,27.54,-2.044,300,239,219
905,182.81,18.28,108.4,27.81,-2.04,300,239,219
906,183.01,18.3,108.5,27.79,-2.01,300,238,219
