时间,振次,轴位移,力,变形,围压,孔压,反压
715.69,71.58,160.4,20.48,21.462,298,240,220
715.89,71.6,160.4,18.43,21.363000000000003,298,241,221
716.09,71.62,160.4,17.38,21.324,298,242,222
716.29,71.64,160.4,16.54,21.27,297,241,223
716.49,71.66,160.3,14.84,21.144000000000002,297,243,223
716.7,71.68,160.2,14.07,21.079,297,244,224
716.9,71.7,160.2,13.23,21.028000000000002,297,244,225
717.1,71.72,160.1,12.02,20.877,297,246,226
717.3,71.74,160.1,11.62,20.808000000000003,298,246,228
717.5,71.76,160.0,11.33,20.755,297,248,228
717.71,71.78,160.0,10.95,20.701999999999998,298,249,229
717.91,71.8,159.9,10.54,20.608,298,249,230
718.11,71.82,159.9,10.47,20.573,297,251,230
718.31,71.84,159.9,10.41,20.557,298,251,231
718.51,71.86,159.9,10.53,20.546,298,251,231
718.72,71.88,159.9,10.5,20.554000000000002,298,251,231
718.92,71.9,160.0,10.74,20.548000000000002,299,252,232
719.12,71.92,159.8,10.99,20.554000000000002,298,251,231
719.32,71.94,159.8,12.59,20.587,298,251,231
719.52,71.96,159.9,13.43,20.639,299,252,232
719.73,71.98,160.0,14.22,20.701999999999998,299,251,232
719.93,72.0,160.0,16.08,20.846,300,251,231
720.13,72.02,160.1,17.22,20.954,299,250,231
720.33,72.04,160.2,18.78,21.051,301,250,230
720.53,72.06,160.4,21.69,21.236,301,248,228
720.74,72.08,160.3,23.22,21.333000000000002,301,247,228
720.94,72.1,160.4,24.65,21.415,302,246,227
721.14,72.12,160.5,26.12,21.48,302,246,226
721.34,72.14,160.5,28.38,21.605,302,244,225
721.54,72.16,160.5,29.25,21.648000000000003,302,243,224
721.75,72.18,160.6,30.23,21.703000000000003,302,243,223
721.95,72.2,160.7,31.5,21.783,302,241,222
722.15,72.22,160.8,32.02,21.818,301,241,222
722.35,72.24,160.7,32.41,21.851,301,240,222
722.55,72.26,160.8,32.79,21.906,302,240,221
722.76,72.28,160.9,32.95,21.961,301,239,220
722.96,72.3,160.9,32.89,21.980999999999998,301,239,220
723.16,72.32,160.9,32.97,22.008000000000003,301,239,220
723.36,72.34,160.9,32.63,22.037,301,238,219
723.56,72.36,160.9,32.29,22.026,299,238,219
723.77,72.38,160.9,32.1,22.038,300,238,219
723.97,72.4,160.9,31.74,22.022,301,238,220
724.17,72.42,160.9,31.22,22.038,300,238,219
724.37,72.45,160.9,29.81,22.037,299,238,219
724.57,72.47,160.9,28.87,22.017,299,238,219
724.78,72.49,160.9,26.68,21.983,300,239,219
724.98,72.51,160.8,25.57,21.956,299,239,219
725.18,72.53,160.8,24.2,21.936999999999998,299,239,219
725.38,72.55,160.8,21.78,21.85,299,239,221
725.58,72.57,160.8,20.66,21.818,298,240,221
725.79,72.59,160.8,19.47,21.776999999999997,298,240,221
725.99,72.61,160.7,18.48,21.738000000000003,298,241,221
726.19,72.63,160.7,16.43,21.634,297,242,222
726.39,72.65,160.6,15.57,21.584,297,242,223
726.59,72.67,160.6,14.69,21.517,297,243,224
726.8,72.69,160.4,13.25,21.383000000000003,297,245,225
727.0,72.71,160.5,12.63,21.31,297,245,226
727.2,72.73,160.3,12.11,21.25,297,247,227
727.4,72.75,160.4,11.61,21.174,297,247,227
727.6,72.77,160.3,11.05,21.058000000000003,297,249,229
727.81,72.79,160.3,10.62,21.003,297,249,230
728.01,72.81,160.1,10.48,20.965,297,250,230
728.21,72.83,160.2,10.45,20.916999999999998,299,251,231
728.41,72.85,160.2,10.52,20.910999999999998,299,251,232
728.61,72.87,160.2,10.59,20.904,298,251,231
728.82,72.89,160.2,10.66,20.897,298,251,231
729.02,72.91,160.2,11.13,20.916999999999998,299,251,232
729.22,72.93,160.2,11.92,20.936,300,252,232
729.42,72.95,160.2,12.58,20.956,298,251,231
729.62,72.97,160.3,14.17,21.06,299,252,232
729.83,72.99,160.3,15.07,21.144000000000002,300,252,232
730.03,73.01,160.4,15.99,21.208000000000002,300,251,232
730.23,73.03,160.5,18.61,21.406,300,249,230
730.43,73.05,160.6,20.22,21.505,301,249,229
730.63,73.07,160.6,21.69,21.605999999999998,301,248,228
730.84,73.09,160.8,23.16,21.694000000000003,301,247,228
731.04,73.11,160.8,25.93,21.831999999999997,302,245,226
731.24,73.13,160.8,27.19,21.895,302,245,225
731.44,73.15,160.9,28.38,21.95,303,244,224
731.64,73.17,160.9,30.22,22.058000000000003,301,242,224
731.85,73.19,161.0,30.95,22.107,302,242,223
732.05,73.21,161.0,31.59,22.142,303,242,222
732.25,73.23,161.1,32.27,22.221,301,240,221
732.45,73.25,161.1,32.65,22.261,301,239,221
732.65,73.27,161.2,33.03,22.294,302,239,220
732.86,73.29,161.2,33.16,22.315,302,240,221
733.06,73.31,161.2,32.95,22.364,299,238,219
733.26,73.33,161.2,32.8,22.355999999999998,301,238,220
733.46,73.35,161.2,32.6,22.391,301,238,219
733.66,73.37,161.3,31.86,22.393,300,238,219
733.87,73.39,161.2,31.69,22.389,299,238,219
734.07,73.41,161.2,31.79,22.4,301,238,220
734.27,73.44,161.2,31.14,22.392,301,239,220
734.47,73.46,161.3,28.89,22.38,299,238,219
734.67,73.48,161.3,28.04,22.383000000000003,300,238,219
734.88,73.5,161.3,26.87,22.354,300,238,220
735.08,73.52,161.2,24.31,22.295,299,239,219
735.28,73.54,161.2,23.1,22.258000000000003,298,239,220
735.48,73.56,161.1,21.87,22.211,299,240,220
735.68,73.58,161.1,20.78,22.186999999999998,299,240,221
735.89,73.6,161.1,18.34,22.087,297,240,221
736.09,73.62,161.0,17.41,22.049,298,241,222
736.29,73.64,161.0,16.44,21.986,298,242,223
736.49,73.66,160.9,14.75,21.886,297,243,223
736.69,73.68,160.9,13.97,21.816,297,244,224
736.9,73.7,160.9,13.33,21.746,297,244,225
737.1,73.72,160.8,12.15,21.599,297,247,227
737.3,73.74,160.7,11.6,21.535999999999998,297,247,228
737.5,73.76,160.7,11.26,21.489,297,248,228
737.7,73.78,160.7,11.09,21.433000000000003,297,249,229
737.91,73.8,160.6,10.63,21.32,298,250,230
738.11,73.82,160.5,10.51,21.301,298,250,231
738.31,73.84,160.6,10.49,21.274,297,250,230
738.51,73.86,160.6,10.56,21.266,299,251,232
738.71,73.88,160.6,10.6,21.266,298,251,232
738.92,73.9,160.5,10.64,21.268,298,251,231
739.12,73.92,160.5,12.12,21.296,300,252,232
739.32,73.94,160.5,12.46,21.320999999999998,300,252,232
739.52,73.96,160.6,13.27,21.359,299,252,232
739.72,73.98,160.6,14.22,21.419,299,251,231
739.93,74.0,160.7,16.18,21.58,300,252,232
740.13,74.02,160.7,17.39,21.68,300,251,231
740.33,74.04,160.8,18.55,21.775,300,249,230
740.53,74.06,161.0,21.73,21.968000000000004,302,248,228
740.73,74.08,161.0,23.22,22.057,302,247,228
740.94,74.1,161.1,24.53,22.133000000000003,301,247,227
741.14,74.12,161.1,26.0,22.186999999999998,301,245,226
741.34,74.14,161.2,28.39,22.316,302,244,225
741.54,74.16,161.2,29.51,22.375999999999998,302,243,224
741.74,74.18,161.3,30.21,22.427,302,242,223
741.95,74.2,161.3,31.48,22.516,302,241,222
742.15,74.22,161.3,32.06,22.551,303,242,222
742.35,74.24,161.4,32.43,22.58,302,240,221
742.55,74.26,161.5,32.65,22.625,301,240,220
742.75,74.28,161.6,33.06,22.698,301,239,220
742.96,74.3,161.5,33.1,22.709,301,239,220
743.16,74.32,161.6,32.96,22.73,301,238,220
743.36,74.34,161.5,32.58,22.750999999999998,300,238,219
743.56,74.36,161.6,32.42,22.758000000000003,301,238,220
743.76,74.38,161.6,32.16,22.76,301,239,220
743.97,74.4,161.6,31.64,22.753,299,238,219
744.17,74.43,161.6,31.18,22.765,300,239,219
744.37,74.45,161.6,29.97,22.765,301,238,219
744.57,74.47,161.6,28.83,22.752,300,239,220
744.77,74.49,161.5,26.78,22.699,300,238,220
744.98,74.51,161.6,25.56,22.682,299,239,219
745.18,74.53,161.5,24.24,22.651999999999997,300,239,220
745.38,74.55,161.5,21.71,22.583000000000002,298,239,220
745.58,74.57,161.4,20.75,22.54,299,239,220
745.78,74.59,161.5,19.48,22.503,299,240,221
745.99,74.61,161.3,18.45,22.454,298,241,221
746.19,74.63,161.4,16.37,22.361,297,242,222
746.39,74.65,161.3,15.55,22.298000000000002,298,242,223
746.59,74.67,161.3,14.84,22.246,298,243,224
746.79,74.69,161.1,13.33,22.108,297,245,225
747.0,74.71,161.2,12.71,22.024,297,246,226
747.2,74.73,161.1,12.13,21.971999999999998,297,246,226
747.4,74.75,161.2,11.64,21.908,297,247,228
747.6,74.77,161.0,10.9,21.79,297,248,229
747.8,74.79,160.9,10.64,21.73,297,249,229
748.01,74.81,161.0,10.51,21.695999999999998,298,250,230
748.21,74.83,160.9,10.62,21.653000000000002,298,251,231
748.41,74.85,160.9,10.34,21.65,298,250,231
748.61,74.87,160.9,10.55,21.638,298,251,231
748.81,74.89,160.9,10.71,21.636999999999997,299,251,232
749.02,74.91,160.9,11.08,21.629,298,251,232
749.22,74.93,160.9,12.02,21.663,299,251,231
749.42,74.95,160.8,12.65,21.682,299,251,231
749.62,74.97,160.9,14.13,21.787,299,252,232
749.82,74.99,161.0,15.04,21.864,299,251,232
750.03,75.01,161.0,16.08,21.951,299,251,231
750.23,75.03,161.2,18.64,22.139,300,250,230
750.43,75.05,161.2,19.98,22.237,301,248,229
750.63,75.07,161.3,21.52,22.331,301,248,228
750.83,75.09,161.4,23.18,22.418000000000003,302,247,228
751.04,75.11,161.4,26.04,22.569000000000003,302,246,226
751.24,75.13,161.5,27.29,22.627,302,245,226
751.44,75.15,161.5,28.31,22.680999999999997,302,245,224
751.64,75.17,161.6,30.08,22.788,302,243,224
751.84,75.19,161.6,30.93,22.826,302,242,223
752.05,75.21,161.7,31.51,22.861,302,241,222
752.25,75.23,161.8,32.46,22.956,302,240,222
752.45,75.25,161.8,32.69,22.991,302,240,221
752.65,75.27,161.8,32.84,23.018,301,240,221
752.85,75.29,161.8,32.98,23.049,301,239,219
753.06,75.31,161.9,33.03,23.096,301,239,219
753.26,75.33,161.8,32.88,23.095,301,239,220
753.46,75.35,161.9,32.76,23.104,300,239,220
753.66,75.37,162.0,32.19,23.115,300,238,219
753.86,75.39,161.9,32.06,23.125999999999998,301,239,220
754.07,75.41,161.9,31.76,23.119,300,239,220
754.27,75.44,161.9,31.03,23.114,300,238,219
754.47,75.46,161.9,28.97,23.101,300,239,219
754.67,75.48,161.9,27.96,23.076,300,239,219
754.87,75.5,161.9,26.87,23.065,300,238,219
755.08,75.52,161.8,24.26,23.015,299,239,220
755.28,75.54,161.9,23.06,22.969,299,239,220
755.48,75.56,161.8,21.79,22.935,299,240,220
755.68,75.58,161.8,19.43,22.865,298,240,221
755.88,75.6,161.8,18.43,22.808000000000003,298,241,221
756.09,75.62,161.7,17.42,22.761999999999997,298,242,222
756.29,75.64,161.7,16.36,22.701999999999998,298,242,222
756.49,75.66,161.6,14.82,22.592,297,243,224
756.69,75.68,161.6,14.0,22.544,297,244,224
756.89,75.7,161.6,13.21,22.463,297,245,225
757.1,75.72,161.5,12.12,22.326999999999998,297,246,227
757.3,75.74,161.4,11.72,22.261,297,247,228
757.5,75.76,161.4,11.35,22.2,298,248,228
757.7,75.78,161.3,11.0,22.145,297,249,229
757.9,75.8,161.3,10.56,22.046999999999997,297,250,230
758.11,75.82,161.2,10.47,22.028000000000002,298,250,231
758.31,75.84,161.2,10.47,22.006,298,251,231
758.51,75.86,161.3,10.47,21.994,298,251,231
758.71,75.88,161.3,10.54,21.984,298,251,231
758.91,75.9,161.2,10.81,21.983,299,251,232
759.12,75.92,161.2,11.09,22.000999999999998,299,252,232
759.32,75.94,161.2,12.58,22.035999999999998,298,251,231
759.52,75.96,161.3,13.22,22.089000000000002,299,251,232
759.72,75.98,161.3,14.22,22.14,300,252,232
759.92,76.0,161.3,16.13,22.294,300,251,232
760.13,76.02,161.4,17.18,22.398000000000003,300,250,231
760.33,76.04,161.5,18.69,22.495,300,249,230
760.53,76.06,161.7,21.7,22.685,301,248,228
760.73,76.08,161.7,23.15,22.769000000000002,301,247,227
760.93,76.1,161.8,24.67,22.851999999999997,302,247,227
761.14,76.12,161.8,26.01,22.926,302,246,226
761.34,76.14,161.9,28.35,23.045,302,245,225
761.54,76.16,161.9,29.33,23.085,302,243,224
761.74,76.18,162.0,30.18,23.141,302,243,223
761.94,76.2,162.0,31.6,23.226999999999997,302,242,223
762.15,76.22,162.1,31.95,23.26,301,241,222
762.35,76.24,162.1,32.48,23.304000000000002,301,240,221
762.55,76.26,162.2,32.75,23.348000000000003,301,240,220
762.75,76.28,162.2,33.08,23.399,302,240,220
762.95,76.3,162.2,32.96,23.43,301,239,220
763.16,76.32,162.2,32.87,23.448,301,239,219
763.36,76.34,162.2,32.71,23.462,301,239,220
763.56,76.36,162.3,32.41,23.479,300,239,220
763.76,76.38,162.2,32.05,23.47,299,238,219
763.96,76.4,162.2,31.77,23.465999999999998,301,239,220
764.17,76.43,162.2,31.15,23.471999999999998,300,239,219
764.37,76.45,162.3,29.79,23.467,299,238,219
764.57,76.47,162.3,28.84,23.451999999999998,299,239,219
764.77,76.49,162.2,26.74,23.421999999999997,300,239,220
764.97,76.51,162.1,25.51,23.379,299,239,220
765.18,76.53,162.2,24.17,23.364,299,239,220
765.38,76.55,162.1,21.71,23.303,299,239,221
765.58,76.57,162.1,20.64,23.25,299,240,221
765.78,76.59,162.1,19.44,23.209,298,240,222
765.98,76.61,162.1,18.37,23.164,298,240,222
766.19,76.63,162.0,16.47,23.072,298,242,223
766.39,76.65,162.0,15.48,23.009,297,243,223
766.59,76.67,162.0,14.74,22.949,297,243,224
766.79,76.69,161.8,13.32,22.816999999999997,298,245,225
766.99,76.71,161.8,12.81,22.750999999999998,297,246,226
767.2,76.73,161.7,12.12,22.685,297,246,227
767.4,76.75,161.8,11.71,22.622,297,247,227
767.6,76.77,161.6,10.97,22.487,298,249,230
767.8,76.79,161.6,10.72,22.439,298,250,230
768.0,76.81,161.6,10.59,22.405,297,250,230
768.21,76.83,161.6,10.49,22.368000000000002,298,251,231
768.41,76.85,161.5,10.6,22.355999999999998,299,251,231
768.61,76.87,161.5,10.55,22.359,299,251,232
768.81,76.89,161.6,10.69,22.345,298,251,231
769.01,76.91,161.6,11.14,22.355,298,252,232
769.22,76.93,161.6,12.13,22.37,300,252,232
769.42,76.95,161.6,12.62,22.388,299,252,232
769.62,76.97,161.6,14.14,22.498,299,252,232
769.82,76.99,161.7,15.13,22.574,300,252,232
770.02,77.01,161.7,16.06,22.653000000000002,300,252,232
770.23,77.03,161.8,18.59,22.85,300,249,230
770.43,77.05,162.0,20.06,22.945,300,249,229
770.63,77.07,161.9,21.78,23.044,302,248,229
770.83,77.09,162.0,23.15,23.127,301,247,228
771.03,77.11,162.1,26.06,23.274,302,245,226
771.24,77.13,162.2,27.33,23.336,302,245,226
771.44,77.15,162.2,28.42,23.385,303,244,225
771.64,77.17,162.3,30.15,23.484,301,243,224
771.84,77.19,162.3,30.94,23.535,302,242,223
772.04,77.21,162.3,31.54,23.574,302,242,223
772.25,77.23,162.4,32.32,23.660999999999998,302,240,222
772.45,77.25,162.4,32.69,23.697,301,240,220
772.65,77.27,162.5,33.0,23.723000000000003,302,240,220
772.85,77.29,162.5,33.14,23.75,302,240,220
773.05,77.31,162.6,32.89,23.791999999999998,300,238,219
773.26,77.33,162.6,32.82,23.808000000000003,300,239,219
773.46,77.35,162.5,32.67,23.813000000000002,301,238,220
773.66,77.37,162.5,32.15,23.818,301,239,220
773.86,77.39,162.6,31.88,23.822,300,238,220
774.06,77.42,162.6,31.61,23.825,300,238,219
774.27,77.44,162.5,29.84,23.815,300,239,220
774.47,77.46,162.6,28.83,23.799,299,238,220
774.67,77.48,162.5,27.88,23.796,299,239,219
774.87,77.5,162.5,26.83,23.773000000000003,299,238,220
775.07,77.52,162.5,24.3,23.711,299,239,220
775.28,77.54,162.5,23.15,23.679000000000002,299,239,220
775.48,77.56,162.5,21.86,23.649,299,240,220
775.68,77.58,162.4,19.64,23.558000000000003,298,241,221
775.88,77.6,162.4,18.33,23.516,298,241,222
776.08,77.62,162.4,17.27,23.462,298,241,222
776.29,77.64,162.3,16.43,23.423000000000002,297,242,223
776.49,77.66,162.3,14.74,23.298000000000002,297,243,224
776.69,77.68,162.2,13.89,23.234,297,244,225
776.89,77.7,162.2,13.3,23.173000000000002,297,245,226
777.09,77.72,162.0,12.16,23.033,297,247,227
777.3,77.74,162.1,11.56,22.974,297,247,228
777.5,77.76,161.9,11.19,22.914,297,248,229
777.7,77.78,162.0,10.89,22.851,297,249,229
777.9,77.8,161.9,10.58,22.756,298,250,230
778.1,77.82,161.9,10.51,22.725,298,250,231
778.31,77.84,161.9,10.52,22.709,297,251,230
778.51,77.86,161.9,10.62,22.7,299,251,232
778.71,77.88,161.8,10.67,22.695999999999998,299,252,231
778.91,77.9,161.9,10.6,22.705,298,251,231
779.11,77.92,161.8,11.02,22.706,298,251,231
779.32,77.94,161.8,12.55,22.743000000000002,300,252,232
779.52,77.96,161.9,13.29,22.791,299,252,232
779.72,77.98,162.0,14.1,22.851999999999997,299,252,232
779.92,78.0,162.1,16.05,23.011,300,251,232
780.12,78.02,162.1,17.29,23.096,300,251,231
780.33,78.04,162.2,18.63,23.201999999999998,300,250,230
780.53,78.06,162.3,21.56,23.395,301,248,229
780.73,78.08,162.4,23.29,23.479,302,247,228
780.93,78.1,162.4,24.71,23.561999999999998,302,247,227
781.13,78.12,162.4,26.07,23.628,302,246,226
781.34,78.14,162.5,28.42,23.741,302,244,225
781.54,78.16,162.6,29.48,23.789,302,244,224
781.74,78.18,162.6,30.17,23.837,302,243,223
781.94,78.2,162.7,31.51,23.929000000000002,302,242,222
782.14,78.22,162.7,32.07,23.965,302,241,222
782.35,78.24,162.8,32.44,24.022,302,241,222
782.55,78.26,162.8,32.69,24.05,302,241,221
782.75,78.28,162.8,33.02,24.103,301,239,220
782.95,78.3,162.8,33.03,24.133000000000003,301,239,220
783.15,78.32,162.8,32.96,24.153000000000002,301,239,220
783.36,78.34,162.9,32.57,24.171999999999997,300,239,220
783.56,78.36,162.9,32.42,24.173000000000002,300,239,220
783.76,78.38,162.9,32.14,24.174,301,239,219
783.96,78.41,162.9,31.68,24.180999999999997,299,238,219
784.16,78.43,162.9,31.15,24.18,300,238,220
784.37,78.45,162.8,29.93,24.171,300,239,220
784.57,78.47,162.9,28.94,24.156999999999996,300,238,220
784.77,78.49,162.9,26.78,24.121,299,239,220
784.97,78.51,162.9,25.59,24.089000000000002,299,239,220
785.17,78.53,162.8,24.31,24.066999999999997,300,239,220
785.38,78.55,162.8,21.73,24.005,299,240,221
785.58,78.57,162.8,20.68,23.961,299,240,221
785.78,78.59,162.8,19.57,23.919,299,240,221
785.98,78.61,162.7,18.42,23.874000000000002,298,241,222
786.18,78.63,162.6,16.43,23.77,298,242,222
786.39,78.65,162.7,15.59,23.715999999999998,298,243,223
786.59,78.67,162.6,14.68,23.666999999999998,298,243,224
786.79,78.69,162.5,13.29,23.525,297,245,226
786.99,78.71,162.4,12.72,23.453000000000003,296,246,226
787.19,78.73,162.4,12.17,23.391,297,246,227
787.4,78.75,162.4,11.31,23.254,297,248,229
787.6,78.77,162.4,10.95,23.199,297,249,230
787.8,78.79,162.3,10.7,23.145,297,249,230
788.0,78.81,162.3,10.52,23.109,298,250,230
788.2,78.83,162.2,10.44,23.066999999999997,298,251,231
788.41,78.85,162.3,10.49,23.055999999999997,297,251,231
788.61,78.87,162.2,10.55,23.06,298,251,232
788.81,78.89,162.2,10.71,23.064,299,252,232
789.01,78.91,162.3,11.07,23.068,299,251,232
789.21,78.93,162.2,11.98,23.079,299,251,232
789.42,78.95,162.2,12.67,23.114,299,252,232
789.62,78.97,162.2,14.17,23.206,299,252,232
789.82,78.99,162.3,15.11,23.28,299,252,232
790.02,79.01,162.4,16.01,23.365,299,251,232
790.22,79.03,162.6,18.69,23.554000000000002,301,250,231
790.43,79.05,162.6,20.08,23.655,301,249,230
790.63,79.07,162.6,21.61,23.754,301,248,229
790.83,79.09,162.7,23.24,23.842,301,247,228
791.03,79.11,162.8,26.01,23.984,302,246,226
791.23,79.13,162.8,27.37,24.04,302,245,226
791.44,79.15,162.9,28.38,24.098000000000003,302,244,225
791.64,79.17,162.9,30.28,24.201,302,243,224
791.84,79.19,163.0,30.88,24.245,302,243,223
792.04,79.21,163.1,31.55,24.285999999999998,302,241,223
792.24,79.23,163.1,32.29,24.36,302,241,221
792.45,79.25,163.1,32.75,24.405,302,240,221
792.65,79.27,163.2,32.96,24.43,302,240,221
792.85,79.29,163.2,32.98,24.463,301,239,220
793.05,79.31,163.2,33.09,24.503,301,239,220
793.25,79.33,163.2,32.87,24.514,302,239,220
793.46,79.35,163.3,32.61,24.535999999999998,301,238,220
793.66,79.37,163.3,32.09,24.534000000000002,300,239,219
793.86,79.4,163.3,31.86,24.545,301,239,220
794.06,79.42,163.3,31.67,24.545,301,239,220
794.26,79.44,163.3,31.16,24.543000000000003,300,239,219
794.47,79.46,163.3,28.91,24.53,300,239,220
794.67,79.48,163.2,28.03,24.508000000000003,300,239,220
794.87,79.5,163.2,26.8,24.482,299,239,220
795.07,79.52,163.2,24.3,24.436999999999998,299,239,220
795.27,79.54,163.2,23.01,24.403000000000002,300,239,221
795.48,79.56,163.1,21.82,24.355,299,240,221
795.68,79.58,163.1,19.41,24.279,298,240,221
795.88,79.6,163.1,18.38,24.246,298,241,222
796.08,79.62,163.1,17.45,24.186999999999998,298,242,223
796.28,79.64,163.0,16.43,24.13,298,242,223
796.49,79.66,163.0,14.8,24.023000000000003,297,243,224
796.69,79.68,162.9,13.96,23.953000000000003,297,244,225
796.89,79.7,162.9,13.19,23.898000000000003,297,245,225
797.09,79.72,162.8,12.06,23.752,297,246,227
797.29,79.74,162.7,11.65,23.685,297,247,228
797.5,79.76,162.7,11.28,23.629,297,248,228
797.7,79.78,162.7,11.05,23.57,298,249,229
797.9,79.8,162.6,10.52,23.474,297,250,231
798.1,79.82,162.6,10.46,23.44,298,250,231
798.3,79.84,162.6,10.51,23.428,298,251,231
798.51,79.86,162.5,10.48,23.423000000000002,298,251,231
798.71,79.88,162.5,10.54,23.419,298,251,231
798.91,79.9,162.6,10.6,23.413,298,252,232
799.11,79.92,162.6,11.2,23.425,299,252,232
799.31,79.94,162.5,12.54,23.474,299,252,232
799.52,79.96,162.5,13.36,23.51,298,251,232
799.72,79.98,162.6,14.18,23.57,299,252,232
799.92,80.0,162.8,16.01,23.724,300,251,231
800.12,80.02,162.8,17.21,23.815,299,251,231
800.32,80.04,162.9,18.59,23.926,300,250,230
800.53,80.06,163.0,21.62,24.116999999999997,301,248,229
800.73,80.08,163.1,23.21,24.198,301,247,228
800.93,80.1,163.1,24.62,24.275,301,246,227
801.13,80.12,163.1,25.99,24.349,302,246,226
801.33,80.14,163.3,28.41,24.462,302,244,225
801.54,80.16,163.2,29.33,24.515,302,243,224
801.74,80.18,163.3,30.2,24.568,302,243,223
801.94,80.2,163.4,31.49,24.651,302,242,223
802.14,80.22,163.5,32.02,24.686,301,241,222
802.34,80.24,163.5,32.35,24.74,301,240,222
802.55,80.26,163.5,32.94,24.802,302,240,221
802.75,80.28,163.5,32.92,24.844,302,240,221
802.95,80.3,163.6,33.0,24.853,301,239,220
803.15,80.32,163.5,32.8,24.879,300,239,220
803.35,80.34,163.6,32.56,24.904,301,239,220
803.56,80.36,163.5,32.39,24.913,301,239,220
803.76,80.39,163.6,32.14,24.906,300,239,219
803.96,80.41,163.6,31.56,24.91,301,239,220
804.16,80.43,163.6,31.22,24.913,300,239,220
804.36,80.45,163.6,29.91,24.897,300,239,219
804.57,80.47,163.6,28.8,24.899,299,239,220
804.77,80.49,163.6,26.92,24.859,300,239,220
804.97,80.51,163.5,25.49,24.831,299,239,220
805.17,80.53,163.5,24.3,24.803,299,239,220
805.37,80.55,163.5,21.87,24.733,299,240,221
805.58,80.57,163.5,20.69,24.69,299,240,221
805.78,80.59,163.5,19.46,24.656999999999996,298,241,221
805.98,80.61,163.4,18.49,24.607,298,241,221
806.18,80.63,163.3,16.46,24.503,298,242,223
806.38,80.65,163.4,15.58,24.453000000000003,298,242,224
806.59,80.67,163.3,14.71,24.386,297,243,224
806.79,80.69,163.3,13.27,24.261,297,245,225
806.99,80.71,163.2,12.73,24.2,297,246,226
