时间(S)	轴位移(mm)	力(kN)	力(kPa)	变形(mm)	 侧位移(mm)	围压(kPa)	孔压(kPa)	反压(kPa)	体变(kPa)	小体变(ml)
 536.5 	 118.4 	 23.6 	 .33 	-6.548 	 195 	 332 	 225 	 192 	 4136 	-6.6 
 537 	 118.4 	 20.11 	 .3 	-6.656 	 195 	 277 	 213 	 181 	 4138 	-6.3 
 537.5 	 118.5 	 21.43 	 .27 	-6.584 	 195 	 306 	 221 	 189 	 4136 	-6.5 
 538 	 118.5 	 22.48 	 .34 	-6.588 	 195 	 311 	 221 	 188 	 4135 	-6.8 
 538.5 	 118.6 	 19.47 	 .29 	-6.641 	 195 	 274 	 215 	 182 	 4136 	-6.8 
 539 	 118.7 	 21.49 	 .28 	-6.592 	 195 	 304 	 222 	 189 	 4135 	-6.8 
 539.5 	 118.7 	 22.6 	 .33 	-6.582 	 195 	 312 	 221 	 189 	 4135 	-6.6 
 540 	 118.7 	 19.28 	 .28 	-6.643 	 195 	 273 	 214 	 182 	 4138 	-6.8 
 540.5 	 118.8 	 23.67 	 .3 	-6.545 	 195 	 333 	 226 	 193 	 4136 	-6.6 
 541 	 118.8 	 20.12 	 .33 	-6.642 	 195 	 278 	 214 	 182 	 4134 	-6.6 
 541.5 	 118.8 	 19.31 	 .27 	-6.654 	 195 	 273 	 214 	 182 	 4136 	-6.5 
 542 	 119 	 23.72 	 .32 	-6.535 	 195 	 333 	 226 	 194 	 4136 	-6.5 
 542.5 	 119 	 20.16 	 .32 	-6.637 	 195 	 278 	 214 	 183 	 4137 	-7 
 543 	 119 	 21.35 	 .26 	-6.587 	 195 	 302 	 223 	 190 	 4135 	-6.9 
 543.5 	 119.1 	 22.58 	 .34 	-6.57 	 195 	 313 	 222 	 190 	 4136 	-6.6 
 544 	 119 	 20.08 	 .3 	-6.643 	 195 	 278 	 215 	 183 	 4136 	-7 
 544.5 	 119.2 	 21.35 	 .28 	-6.587 	 195 	 302 	 222 	 190 	 4137 	-6.6 
 545 	 119.3 	 22.62 	 .34 	-6.564 	 195 	 313 	 222 	 191 	 4136 	-6.8 
 545.5 	 119.1 	 19.18 	 .28 	-6.642 	 195 	 272 	 215 	 183 	 4136 	-6.6 
 546 	 119.2 	 23.7 	 .29 	-6.537 	 195 	 334 	 227 	 195 	 4136 	-6.6 
 546.5 	 119.3 	 22.54 	 .33 	-6.565 	 195 	 313 	 223 	 191 	 4136 	-6.1 
 547 	 119.3 	 19.14 	 .27 	-6.641 	 195 	 272 	 215 	 183 	 4137 	-6.6 
 547.5 	 119.4 	 23.64 	 .31 	-6.55 	 195 	 333 	 228 	 195 	 4136 	-6.8 
 548 	 119.2 	 20.1 	 .32 	-6.636 	 195 	 278 	 215 	 184 	 4135 	-6.8 
 548.5 	 119.4 	 21.26 	 .27 	-6.58 	 195 	 302 	 223 	 190 	 4135 	-6.6 
 549 	 119.4 	 23.68 	 .33 	-6.536 	 195 	 334 	 228 	 195 	 4135 	-7 
 549.5 	 119.4 	 20.07 	 .31 	-6.625 	 195 	 280 	 216 	 184 	 4134 	-7 
 550 	 119.5 	 21.15 	 .27 	-6.58 	 195 	 301 	 223 	 191 	 4135 	-6.8 
 550.5 	 119.6 	 22.64 	 .33 	-6.566 	 195 	 315 	 224 	 192 	 4136 	-6.6 
 551 	 119.4 	 19.03 	 .29 	-6.656 	 195 	 272 	 216 	 184 	 4137 	-6.9 
 551.5 	 119.5 	 21.1 	 .28 	-6.585 	 195 	 300 	 224 	 191 	 4136 	-6.9 
 552 	 119.6 	 22.63 	 .34 	-6.557 	 195 	 315 	 224 	 192 	 4135 	-6.8 
 552.5 	 119.6 	 19.03 	 .28 	-6.626 	 195 	 272 	 216 	 183 	 4135 	-6.8 
 553 	 119.7 	 23.49 	 .3 	-6.528 	 196 	 334 	 229 	 196 	 4137 	-7 
 553.5 	 119.6 	 20.02 	 .33 	-6.624 	 195 	 279 	 216 	 185 	 4135 	-6.8 
 554 	 119.7 	 19.04 	 .27 	-6.635 	 195 	 272 	 216 	 184 	 4136 	-6.4 
 554.5 	 119.7 	 23.56 	 .31 	-6.544 	 195 	 334 	 229 	 196 	 4137 	-6.6 
 555 	 119.6 	 20.06 	 .31 	-6.622 	 195 	 279 	 217 	 185 	 4135 	-6.8 
 555.5 	 119.7 	 21.07 	 .27 	-6.573 	 195 	 300 	 224 	 192 	 4137 	-6.8 
 556 	 119.8 	 22.57 	 .33 	-6.583 	 195 	 315 	 225 	 193 	 4135 	-6.3 
 556.5 	 119.8 	 20.06 	 .3 	-6.621 	 195 	 279 	 217 	 185 	 4137 	-6.5 
 557 	 119.8 	 21.08 	 .27 	-6.582 	 196 	 301 	 225 	 192 	 4136 	-6.6 
 557.5 	 119.9 	 22.64 	 .34 	-6.569 	 196 	 315 	 225 	 193 	 4135 	-6.6 
 558 	 119.9 	 18.88 	 .29 	-6.627 	 195 	 271 	 217 	 185 	 4138 	-7 
 558.5 	 120 	 23.59 	 .29 	-6.533 	 196 	 334 	 230 	 197 	 4137 	-6.5 
 559 	 119.8 	 19.93 	 .34 	-6.615 	 196 	 278 	 217 	 185 	 4136 	-6.8 
 559.5 	 120 	 19.46 	 .29 	-6.606 	 195 	 278 	 218 	 186 	 4136 	-6.8 
 560 	 119.9 	 22.84 	 .3 	-6.579 	 196 	 323 	 228 	 195 	 4137 	-6.6 
 560.5 	 120 	 20.99 	 .32 	-6.57 	 195 	 290 	 222 	 190 	 4136 	-6.4 
 561 	 120 	 20.64 	 .3 	-6.575 	 196 	 289 	 222 	 189 	 4137 	-7 
 561.5 	 120 	 20.95 	 .29 	-6.573 	 195 	 296 	 223 	 191 	 4137 	-6.8 
 562 	 120.1 	 21.81 	 .31 	-6.571 	 195 	 301 	 224 	 192 	 4137 	-6.6 
 562.5 	 120 	 20.84 	 .3 	-6.568 	 196 	 292 	 222 	 190 	 4136 	-6.8 
 563 	 120 	 21.36 	 .3 	-6.567 	 195 	 296 	 223 	 190 	 4138 	-6.8 
 563.5 	 119.9 	 21.44 	 .31 	-6.574 	 196 	 294 	 223 	 190 	 4135 	-6.9 
 564 	 120 	 20.97 	 .3 	-6.584 	 196 	 290 	 223 	 190 	 4137 	-6.8 
 564.5 	 120 	 21.22 	 .3 	-6.57 	 196 	 295 	 223 	 191 	 4135 	-6.9 
 565 	 120 	 21.5 	 .31 	-6.57 	 196 	 295 	 223 	 191 	 4137 	-6.8 
 565.5 	 120 	 20.8 	 .3 	-6.57 	 195 	 289 	 222 	 190 	 4137 	-6.6 
 566 	 120 	 21.54 	 .3 	-6.564 	 196 	 297 	 223 	 191 	 4135 	-6.9 
 566.5 	 120 	 21.7 	 .3 	-6.568 	 195 	 296 	 223 	 191 	 4134 	-6.8 
 567 	 120 	 20.9 	 .3 	-6.583 	 196 	 290 	 222 	 189 	 4136 	-6.9 
 567.5 	 120 	 21.57 	 .3 	-6.571 	 195 	 298 	 224 	 191 	 4136 	-6.8 
 568 	 120 	 21.33 	 .31 	-6.589 	 195 	 293 	 222 	 191 	 4135 	-6.8 
 568.5 	 119.9 	 21.09 	 .3 	-6.669 	 195 	 292 	 223 	 190 	 4135 	-6.8 
 569 	 120 	 21.51 	 .3 	-6.58 	 196 	 297 	 223 	 191 	 4136 	-7 
 569.5 	 120 	 21.43 	 .31 	-6.57 	 196 	 295 	 223 	 190 	 4136 	-6.8 
 570 	 119.9 	 20.91 	 .29 	-6.702 	 196 	 291 	 223 	 190 	 4135 	-6.8 
 570.5 	 119.8 	 21.65 	 .3 	-6.69 	 195 	 299 	 224 	 191 	 4137 	-7 
 571 	 119.9 	 21.09 	 .31 	-6.687 	 196 	 291 	 222 	 190 	 4137 	-7 
 571.5 	 119.9 	 20.86 	 .3 	-6.68 	 195 	 290 	 222 	 190 	 4134 	-6.8 
 572 	 120 	 21.64 	 .3 	-6.664 	 195 	 298 	 224 	 191 	 4135 	-6.8 
 572.5 	 119.9 	 21.04 	 .31 	-6.67 	 195 	 292 	 222 	 191 	 4137 	-6.6 
 573 	 120 	 21.14 	 .29 	-6.649 	 196 	 293 	 223 	 191 	 4136 	-6.3 
 573.5 	 120 	 21.68 	 .31 	-6.635 	 195 	 298 	 224 	 191 	 4137 	-7 
 574 	 120 	 21.23 	 .3 	-6.627 	 196 	 294 	 222 	 190 	 4135 	-6.8 
 574.5 	 120 	 20.92 	 .29 	-6.621 	 196 	 292 	 223 	 190 	 4136 	-6.5 
 575 	 120.1 	 21.82 	 .31 	-6.602 	 195 	 299 	 224 	 191 	 4136 	-6.5 
 575.5 	 119.9 	 20.86 	 .3 	-6.611 	 196 	 291 	 222 	 190 	 4135 	-6.6 
 576 	 120.1 	 21.27 	 .29 	-6.601 	 196 	 296 	 224 	 191 	 4134 	-6.5 
 576.5 	 120 	 21.6 	 .3 	-6.588 	 195 	 300 	 224 	 191 	 4136 	-7 
 577 	 120 	 20.99 	 .3 	-6.595 	 195 	 291 	 223 	 190 	 4134 	-6.9 
 577.5 	 120 	 21.15 	 .29 	-6.591 	 195 	 294 	 223 	 190 	 4136 	-6.9 
 578 	 120 	 21.59 	 .31 	-6.588 	 196 	 299 	 224 	 191 	 4136 	-6.6 
 578.5 	 120 	 20.69 	 .3 	-6.582 	 196 	 289 	 222 	 190 	 4135 	-6.6 
 579 	 120 	 20.92 	 .29 	-6.589 	 195 	 291 	 223 	 190 	 4135 	-6.4 
 579.5 	 120.1 	 21.38 	 .3 	-6.591 	 196 	 293 	 222 	 191 	 4137 	-7 
 580 	 120 	 20.83 	 .3 	-6.582 	 196 	 289 	 222 	 190 	 4136 	-6.6 
 580.5 	 120 	 21.26 	 .3 	-6.587 	 195 	 291 	 222 	 190 	 4137 	-6.9 
 581 	 119.9 	 21.24 	 .31 	-6.582 	 195 	 291 	 222 	 190 	 4135 	-6.6 
 581.5 	 119.9 	 21.04 	 .3 	-6.588 	 195 	 289 	 222 	 189 	 4135 	-7 
 582 	 120 	 21.28 	 .3 	-6.581 	 195 	 290 	 222 	 190 	 4136 	-7 
 582.5 	 120 	 21.32 	 .3 	-6.578 	 195 	 290 	 223 	 190 	 4136 	-6.8 
 583 	 120 	 21.16 	 .3 	-6.578 	 195 	 290 	 222 	 190 	 4136 	-6.9 
 583.5 	 120 	 21.37 	 .3 	-6.577 	 195 	 291 	 223 	 190 	 4136 	-7 
 584 	 120 	 21.25 	 .3 	-6.599 	 196 	 290 	 223 	 190 	 4136 	-6.9 
 584.5 	 120 	 21.1 	 .3 	-6.578 	 195 	 290 	 222 	 190 	 4136 	-6.5 
 585 	 120 	 21.27 	 .3 	-6.583 	 195 	 290 	 223 	 191 	 4135 	-6.6 
 585.5 	 120.1 	 21.26 	 .3 	-6.59 	 195 	 291 	 222 	 190 	 4136 	-6.9 
 586 	 120 	 21.29 	 .3 	-6.585 	 195 	 290 	 223 	 190 	 4138 	-6.6 
 586.5 	 120 	 21.25 	 .29 	-6.583 	 195 	 290 	 222 	 190 	 4136 	-6.9 
9 
