时间,振次,轴位移,力,变形,围压,孔压,反压
454.1,45.41,150.9,33.52,-6.91,301,237,214
454.3,45.43,150.8,32.65,-6.915,300,237,213
454.5,45.45,150.9,30.41,-6.9110000000000005,300,238,214
454.7,45.47,150.8,28.96,-6.92,300,238,214
454.9,45.49,150.8,27.48,-6.901,300,237,214
455.11,45.51,150.6,24.7,-6.914,299,239,215
455.31,45.53,150.6,23.49,-6.909,300,240,216
455.51,45.55,150.7,22.09,-6.915,298,240,217
455.71,45.57,150.6,20.89,-6.917999999999999,299,241,218
455.91,45.59,150.4,18.67,-6.897,297,243,220
456.12,45.61,150.3,17.47,-6.9110000000000005,297,245,221
456.32,45.63,150.2,16.69,-6.905,297,248,223
456.52,45.65,149.9,14.76,-6.921,296,252,227
456.72,45.67,149.8,14.06,-6.928999999999999,296,253,229
456.92,45.7,149.7,13.76,-6.894,296,256,231
457.13,45.72,149.5,13.17,-6.903,296,259,234
457.33,45.74,149.1,12.69,-6.922999999999999,297,262,238
457.53,45.76,149.0,12.29,-6.907,296,264,240
457.73,45.78,148.7,12.16,-6.922999999999999,297,265,241
457.93,45.8,148.3,11.96,-6.907,298,268,243
458.14,45.82,148.0,11.73,-6.917999999999999,297,269,243
458.34,45.84,147.9,11.82,-6.912000000000001,297,268,243
458.54,45.86,147.5,11.52,-6.905,298,271,243
458.74,45.88,147.5,11.45,-6.906000000000001,299,270,244
458.94,45.9,147.3,11.45,-6.902,298,269,243
459.15,45.92,147.2,11.59,-6.9079999999999995,298,269,243
459.35,45.94,147.1,11.5,-6.9110000000000005,300,270,244
459.55,45.96,147.2,11.65,-6.934,299,270,244
459.75,45.98,147.1,11.55,-6.901,299,269,244
459.95,46.0,147.2,12.23,-6.912000000000001,299,271,246
460.16,46.02,147.3,12.71,-6.912999999999999,299,273,247
460.36,46.04,147.4,13.09,-6.933,299,274,249
460.56,46.06,147.9,13.6,-6.928999999999999,298,276,250
460.76,46.08,148.2,14.09,-6.94,299,276,250
460.96,46.1,148.4,14.67,-6.935,300,276,249
461.17,46.12,148.9,15.54,-6.915,301,273,247
461.37,46.14,149.8,19.15,-6.93,302,265,239
461.57,46.16,150.1,21.59,-6.917999999999999,302,259,235
461.77,46.18,150.3,24.93,-6.926,303,254,229
461.97,46.2,150.8,30.69,-6.922000000000001,303,246,222
462.18,46.22,150.9,32.68,-6.917999999999999,304,244,220
462.38,46.24,150.9,34.01,-6.919,304,242,218
462.58,46.26,150.9,34.74,-6.919,304,241,217
462.78,46.28,151.0,35.44,-6.912999999999999,301,239,215
462.98,46.3,151.1,35.65,-6.916,302,238,214
463.19,46.32,151.1,35.8,-6.906000000000001,302,239,214
463.39,46.34,151.1,35.33,-6.942,301,237,214
463.59,46.36,151.0,35.16,-6.896,301,238,213
463.79,46.38,151.1,34.95,-6.921,301,237,214
463.99,46.4,151.1,33.55,-6.905,300,237,213
464.2,46.42,151.0,32.82,-6.898,300,237,214
464.4,46.44,151.1,31.63,-6.917999999999999,299,238,214
464.6,46.46,151.0,30.21,-6.916,299,238,214
464.8,46.48,150.9,27.45,-6.917999999999999,300,238,214
465.0,46.5,150.9,26.28,-6.939,299,238,215
465.21,46.52,150.9,24.76,-6.912999999999999,300,239,215
465.41,46.54,150.8,21.95,-6.917000000000001,299,240,217
465.61,46.56,150.8,20.89,-6.9110000000000005,298,241,217
465.81,46.58,150.7,19.63,-6.8870000000000005,298,242,219
466.01,46.6,150.5,18.59,-6.905,298,244,219
466.22,46.62,150.5,16.45,-6.893,297,248,223
466.42,46.64,150.3,15.64,-6.893,297,250,225
466.62,46.66,150.1,14.91,-6.909,297,251,226
466.82,46.69,149.9,13.66,-6.886,296,256,232
467.02,46.71,149.7,13.18,-6.91,296,258,234
467.23,46.73,149.5,12.88,-6.91,297,261,236
467.43,46.75,149.3,12.49,-6.92,296,263,238
467.63,46.77,148.9,12.08,-6.901,297,266,241
467.83,46.79,148.7,11.91,-6.899,298,268,242
468.03,46.81,148.5,11.87,-6.92,298,268,243
468.24,46.83,148.1,11.55,-6.903,297,269,244
468.44,46.85,147.9,11.67,-6.9,298,269,244
468.64,46.87,147.7,11.61,-6.915,299,269,244
468.84,46.89,147.4,11.49,-6.902,298,270,243
469.04,46.91,147.4,11.38,-6.9110000000000005,299,269,244
469.25,46.93,147.3,11.51,-6.912999999999999,298,269,244
469.45,46.95,147.3,11.55,-6.9270000000000005,299,270,244
469.65,46.97,147.3,11.53,-6.922000000000001,299,269,244
469.85,46.99,147.3,11.9,-6.928,299,270,245
470.05,47.01,147.4,12.14,-6.9079999999999995,298,272,245
470.26,47.03,147.6,12.98,-6.917999999999999,300,274,249
470.46,47.05,147.9,13.35,-6.937,299,276,250
470.66,47.07,148.0,13.74,-6.932,299,276,251
470.86,47.09,148.4,14.13,-6.917000000000001,299,276,251
471.06,47.11,149.1,15.73,-6.94,301,274,248
471.27,47.13,149.5,16.87,-6.944,302,270,245
471.47,47.15,149.9,19.01,-6.917000000000001,302,265,239
471.67,47.17,150.5,24.85,-6.937,303,254,229
471.87,47.19,150.7,28.07,-6.922000000000001,303,249,224
472.07,47.21,150.9,30.66,-6.9079999999999995,303,246,221
472.28,47.23,151.0,32.72,-6.9079999999999995,304,244,219
472.48,47.25,151.2,34.72,-6.9239999999999995,303,241,217
472.68,47.27,151.2,35.09,-6.916,302,240,216
472.88,47.29,151.2,35.41,-6.914,302,239,215
473.08,47.31,151.2,35.67,-6.894,303,238,215
473.29,47.33,151.3,35.73,-6.906000000000001,302,238,214
473.49,47.35,151.2,35.27,-6.922000000000001,300,238,214
473.69,47.37,151.3,35.03,-6.91,301,238,214
473.89,47.39,151.2,34.69,-6.9079999999999995,302,238,214
474.09,47.41,151.3,33.64,-6.912000000000001,301,237,213
474.3,47.43,151.3,32.89,-6.92,300,237,214
474.5,47.45,151.3,30.26,-6.909,300,238,214
474.7,47.47,151.2,28.84,-6.912999999999999,300,238,215
474.9,47.49,151.1,27.55,-6.917999999999999,300,238,214
475.1,47.51,151.1,24.73,-6.912999999999999,300,239,215
475.31,47.53,151.1,23.3,-6.8870000000000005,299,239,216
475.51,47.55,150.9,22.1,-6.917999999999999,300,240,217
475.71,47.57,150.9,20.75,-6.895,298,242,218
475.91,47.59,150.8,18.58,-6.917999999999999,297,244,220
476.11,47.61,150.7,17.62,-6.91,298,245,221
476.32,47.63,150.6,16.67,-6.933,297,248,223
476.52,47.65,150.4,15.0,-6.904,296,252,227
476.72,47.68,150.2,14.28,-6.906000000000001,296,254,229
476.92,47.7,150.0,13.69,-6.914,297,256,232
477.12,47.72,149.7,12.86,-6.894,296,261,236
477.33,47.74,149.5,12.5,-6.916,296,262,237
477.53,47.76,149.3,12.4,-6.91,296,265,239
477.73,47.78,149.1,11.98,-6.907,297,266,241
477.93,47.8,148.6,11.79,-6.922000000000001,298,268,242
478.13,47.82,148.5,11.77,-6.903,298,269,243
478.34,47.84,148.2,11.62,-6.905,298,269,244
478.54,47.86,147.9,11.71,-6.905,298,270,244
478.74,47.88,147.7,11.5,-6.888999999999999,299,270,244
478.94,47.9,147.6,11.54,-6.907,299,270,244
479.14,47.92,147.5,11.33,-6.9079999999999995,298,270,244
479.35,47.94,147.4,11.58,-6.917000000000001,299,271,244
479.55,47.96,147.4,11.69,-6.915,299,271,244
479.75,47.98,147.4,11.4,-6.888999999999999,299,270,244
479.95,48.0,147.6,12.35,-6.942,299,271,246
480.15,48.02,147.6,12.71,-6.935,299,273,248
480.36,48.04,147.7,12.98,-6.901,299,276,249
480.56,48.06,148.0,13.4,-6.932,299,276,250
480.76,48.08,148.5,14.02,-6.941,298,276,250
480.96,48.1,148.9,14.8,-6.922000000000001,299,275,250
481.16,48.12,149.3,15.6,-6.928,301,274,247
481.37,48.14,150.1,18.99,-6.922999999999999,302,265,239
481.57,48.16,150.3,21.54,-6.941,302,260,234
481.77,48.18,150.7,24.83,-6.92,303,254,230
481.97,48.2,151.0,30.66,-6.906000000000001,303,246,221
482.17,48.22,151.3,32.56,-6.921,304,245,219
482.38,48.24,151.2,33.93,-6.917000000000001,304,242,219
482.58,48.26,151.3,34.8,-6.905,305,241,218
482.78,48.28,151.4,35.35,-6.906000000000001,302,239,215
482.98,48.3,151.4,35.58,-6.909,302,239,215
483.18,48.32,151.4,35.75,-6.925,303,238,214
483.39,48.34,151.5,35.24,-6.9079999999999995,301,238,214
483.59,48.36,151.6,35.18,-6.936,300,237,213
483.79,48.38,151.5,34.94,-6.91,300,238,214
483.99,48.4,151.5,34.78,-6.9270000000000005,301,238,214
484.19,48.42,151.4,32.88,-6.905,300,237,214
484.4,48.44,151.5,31.33,-6.9110000000000005,299,237,214
484.6,48.46,151.4,30.12,-6.933,300,238,213
484.8,48.48,151.3,27.48,-6.898,299,239,214
485.0,48.5,151.3,26.05,-6.907,299,238,215
485.2,48.52,151.2,24.76,-6.917000000000001,300,238,215
485.41,48.54,151.2,22.13,-6.897,300,240,217
485.61,48.56,151.1,20.77,-6.912000000000001,299,241,218
485.81,48.58,151.0,19.62,-6.9110000000000005,298,242,218
486.01,48.6,150.9,18.47,-6.907,298,244,220
486.21,48.62,150.8,16.66,-6.922000000000001,297,247,224
486.42,48.64,150.7,15.66,-6.9,296,249,224
486.62,48.67,150.5,14.74,-6.916,296,252,227
486.82,48.69,150.2,13.59,-6.91,297,256,232
487.02,48.71,150.1,13.3,-6.915,297,259,233
487.22,48.73,149.8,12.97,-6.898,297,261,236
487.43,48.75,149.7,12.45,-6.92,297,262,238
487.63,48.77,149.3,12.12,-6.9239999999999995,297,267,241
487.83,48.79,149.1,11.91,-6.9,298,268,242
488.03,48.81,148.9,11.94,-6.9,297,269,243
488.23,48.83,148.4,11.58,-6.903,297,270,243
488.44,48.85,148.2,11.51,-6.916,298,269,244
488.64,48.87,148.2,11.63,-6.912000000000001,299,270,244
488.84,48.89,147.8,11.49,-6.904,299,269,244
489.04,48.91,147.7,11.3,-6.9239999999999995,298,269,244
489.24,48.93,147.7,11.4,-6.894,299,270,245
489.45,48.95,147.7,11.75,-6.896,300,270,244
489.65,48.97,147.6,11.59,-6.917000000000001,298,271,245
489.85,48.99,147.6,11.79,-6.904,298,272,245
490.05,49.01,147.7,12.18,-6.912000000000001,299,271,246
490.25,49.03,148.0,12.85,-6.919,299,275,250
490.46,49.05,148.2,13.41,-6.912999999999999,299,276,251
490.66,49.07,148.5,13.69,-6.912999999999999,298,276,251
490.86,49.09,148.8,14.14,-6.925,299,277,250
491.06,49.11,149.4,15.71,-6.925,301,274,248
491.26,49.13,149.8,17.01,-6.916,301,270,244
491.47,49.15,150.3,18.97,-6.926,302,265,240
491.67,49.17,150.8,24.71,-6.936,303,254,228
491.87,49.19,151.2,27.79,-6.9239999999999995,303,250,224
492.07,49.21,151.3,30.75,-6.925,303,246,221
492.27,49.23,151.4,33.98,-6.936,304,243,218
492.48,49.25,151.6,34.89,-6.922000000000001,304,241,218
492.68,49.27,151.6,35.13,-6.917999999999999,302,240,216
492.88,49.29,151.5,35.24,-6.935,302,239,215
493.08,49.31,151.6,35.88,-6.912000000000001,303,238,214
493.28,49.33,151.7,35.62,-6.9110000000000005,302,239,214
493.49,49.35,151.7,35.36,-6.932,301,238,214
493.69,49.37,151.6,34.77,-6.896,301,237,214
493.89,49.39,151.6,34.57,-6.896,301,238,214
494.09,49.41,151.7,33.7,-6.925,301,238,214
494.29,49.43,151.6,32.67,-6.915,300,238,214
494.5,49.45,151.6,30.24,-6.912000000000001,301,238,214
494.7,49.47,151.6,28.84,-6.905,300,237,215
494.9,49.49,151.6,27.4,-6.919,300,238,215
495.1,49.51,151.4,24.82,-6.907,299,239,216
495.3,49.53,151.4,23.38,-6.932,300,239,216
495.51,49.55,151.4,21.91,-6.906000000000001,299,240,217
495.71,49.57,151.3,20.76,-6.906000000000001,299,241,218
495.91,49.59,151.0,18.61,-6.912999999999999,297,244,220
496.11,49.61,151.0,17.6,-6.901,297,246,221
496.31,49.63,150.9,16.54,-6.922000000000001,297,247,223
496.52,49.65,150.7,14.87,-6.917000000000001,296,252,227
496.72,49.68,150.5,14.21,-6.917000000000001,296,254,229
496.92,49.7,150.4,13.61,-6.926,296,256,231
497.12,49.72,150.1,12.78,-6.885,297,261,236
497.32,49.74,149.8,12.59,-6.915,296,262,238
497.53,49.76,149.7,12.4,-6.9270000000000005,296,265,239
497.73,49.78,149.5,12.19,-6.91,297,266,241
497.93,49.8,149.1,11.81,-6.922000000000001,297,269,243
498.13,49.82,148.8,11.81,-6.919,297,269,244
498.33,49.84,148.6,11.84,-6.917000000000001,298,270,244
498.54,49.86,148.3,11.38,-6.9079999999999995,298,271,244
498.74,49.88,148.1,11.46,-6.937,299,270,244
498.94,49.9,148.0,11.42,-6.919,299,270,244
499.14,49.92,147.9,11.24,-6.916,298,270,244
499.34,49.94,147.9,11.46,-6.905,299,270,245
499.55,49.96,147.8,11.45,-6.92,299,270,245
499.75,49.98,147.9,11.65,-6.932,299,271,245
499.95,50.0,147.9,12.22,-6.925,299,272,247
500.15,50.02,148.1,12.68,-6.926,299,273,248
500.35,50.04,148.2,13.01,-6.917000000000001,299,274,250
500.56,50.06,148.3,13.4,-6.93,300,276,250
500.76,50.08,148.9,14.06,-6.928,299,276,251
500.96,50.1,149.3,14.54,-6.9270000000000005,299,275,250
501.16,50.12,149.6,15.66,-6.916,301,273,248
501.36,50.14,150.5,19.15,-6.934,303,265,239
501.57,50.16,150.7,21.79,-6.922000000000001,303,260,234
501.77,50.18,151.1,24.87,-6.944,303,254,229
501.97,50.2,151.5,30.82,-6.9270000000000005,304,246,222
502.17,50.22,151.5,32.76,-6.907,304,244,220
502.37,50.24,151.7,34.02,-6.915,304,242,218
502.58,50.26,151.7,34.77,-6.9079999999999995,304,241,217
502.78,50.28,151.8,35.42,-6.902,302,239,215
502.98,50.3,151.8,35.57,-6.92,303,237,215
503.18,50.32,151.8,35.7,-6.893,302,239,214
503.38,50.34,151.7,35.22,-6.912000000000001,300,238,214
503.59,50.36,151.8,35.09,-6.907,301,237,214
503.79,50.38,151.8,34.89,-6.9079999999999995,301,238,214
503.99,50.4,151.8,34.57,-6.914,301,238,214
504.19,50.42,151.9,32.75,-6.912999999999999,300,237,214
504.39,50.44,151.8,31.7,-6.899,300,238,214
504.6,50.46,151.8,30.15,-6.925,301,238,214
504.8,50.48,151.7,27.57,-6.906000000000001,299,238,214
505.0,50.5,151.7,26.13,-6.896,299,238,215
505.2,50.52,151.6,24.64,-6.914,300,239,215
505.4,50.54,151.5,22.21,-6.916,299,241,217
505.61,50.56,151.5,21.06,-6.92,298,241,218
505.81,50.58,151.4,19.8,-6.925,298,242,219
506.01,50.6,151.3,18.53,-6.899,298,243,220
506.21,50.62,151.2,16.61,-6.904,297,248,223
506.41,50.64,151.0,15.8,-6.905,297,250,225
506.62,50.67,151.0,14.93,-6.899,296,251,227
506.82,50.69,150.6,13.67,-6.91,296,257,232
507.02,50.71,150.4,13.26,-6.914,297,259,234
507.22,50.73,150.2,12.85,-6.915,297,260,236
507.42,50.75,150.0,12.54,-6.9110000000000005,296,263,238
507.63,50.77,149.7,12.22,-6.903,297,266,241
507.83,50.79,149.5,12.04,-6.936,298,268,243
508.03,50.81,149.2,11.65,-6.912999999999999,298,268,243
508.23,50.83,148.8,11.7,-6.917000000000001,297,270,244
508.43,50.85,148.6,11.68,-6.92,299,270,245
508.64,50.87,148.5,11.36,-6.912999999999999,298,270,245
508.84,50.89,148.2,11.39,-6.905,298,269,245
509.04,50.91,148.1,11.47,-6.912000000000001,298,270,245
509.24,50.93,148.0,11.54,-6.9110000000000005,299,270,244
509.44,50.95,148.0,11.5,-6.917999999999999,300,270,245
509.65,50.97,148.1,11.65,-6.915,298,270,245
509.85,50.99,148.0,11.87,-6.9079999999999995,299,270,246
510.05,51.01,148.2,12.25,-6.916,299,272,246
510.25,51.03,148.3,12.84,-6.9239999999999995,299,275,249
510.45,51.05,148.6,13.34,-6.917000000000001,299,276,251
510.66,51.07,148.8,13.58,-6.9239999999999995,299,277,250
510.86,51.09,149.1,14.15,-6.922000000000001,299,276,251
511.06,51.11,149.8,15.73,-6.933,301,274,247
511.26,51.13,150.3,17.07,-6.926,301,271,244
511.46,51.15,150.7,19.13,-6.932,302,265,239
511.67,51.17,151.2,24.94,-6.93,303,254,228
511.87,51.19,151.6,28.18,-6.916,304,249,225
512.07,51.21,151.7,30.97,-6.925,303,246,221
512.27,51.23,151.8,32.76,-6.934,304,244,219
512.47,51.25,151.8,34.9,-6.9110000000000005,304,240,217
512.68,51.27,151.9,35.16,-6.917000000000001,302,240,216
512.88,51.29,151.9,35.56,-6.94,301,239,215
513.08,51.31,152.0,35.8,-6.925,302,238,214
513.28,51.33,152.1,35.67,-6.912000000000001,302,238,214
513.48,51.35,152.0,35.26,-6.912000000000001,301,238,214
513.69,51.37,152.0,34.99,-6.9110000000000005,301,238,213
513.89,51.39,152.1,34.47,-6.901,301,239,214
514.09,51.41,152.0,33.64,-6.896,301,238,214
514.29,51.43,152.1,32.8,-6.925,300,237,214
514.49,51.45,152.0,30.19,-6.9,300,237,215
514.7,51.47,151.9,28.97,-6.915,300,237,215
514.9,51.49,151.9,27.51,-6.896,300,238,215
515.1,51.51,151.8,24.59,-6.916,299,239,216
515.3,51.53,151.7,23.48,-6.902,299,240,216
515.5,51.55,151.7,22.04,-6.907,299,241,217
515.71,51.57,151.6,19.59,-6.907,299,242,218
515.91,51.59,151.5,18.63,-6.914,298,244,219
516.11,51.61,151.4,17.47,-6.906000000000001,298,245,221
516.31,51.63,151.4,16.75,-6.914,297,247,223
516.51,51.66,151.1,14.79,-6.898,297,252,227
516.72,51.68,150.8,14.03,-6.897,296,254,229
516.92,51.7,150.8,13.9,-6.917999999999999,297,257,231
517.12,51.72,150.5,12.79,-6.9079999999999995,297,261,236
517.32,51.74,150.2,12.61,-6.905,297,263,238
517.52,51.76,150.1,12.22,-6.893,296,265,239
517.73,51.78,149.8,12.11,-6.9079999999999995,297,266,241
517.93,51.8,149.4,11.85,-6.899,298,269,243
518.13,51.82,149.2,11.49,-6.898,297,269,244
518.33,51.84,148.9,11.48,-6.888999999999999,297,270,244
518.53,51.86,148.7,11.62,-6.906000000000001,298,271,244
518.74,51.88,148.5,11.55,-6.9079999999999995,299,271,245
518.94,51.9,148.4,11.52,-6.916,299,270,244
519.14,51.92,148.3,11.3,-6.907,298,270,245
519.34,51.94,148.2,11.43,-6.906000000000001,299,270,244
519.54,51.96,148.3,11.43,-6.902,299,271,244
519.75,51.98,148.2,11.72,-6.912000000000001,299,270,244
519.95,52.0,148.3,12.31,-6.928999999999999,299,272,246
520.15,52.02,148.4,12.69,-6.9479999999999995,299,274,248
520.35,52.04,148.5,13.07,-6.943,299,275,250
520.55,52.06,148.8,13.28,-6.9270000000000005,299,276,251
520.76,52.08,149.3,13.99,-6.933,299,277,251
520.96,52.1,149.7,14.79,-6.931,300,276,250
521.16,52.12,150.0,15.62,-6.925,300,274,248
521.36,52.14,150.8,19.09,-6.93,303,265,240
521.56,52.16,151.1,21.7,-6.917999999999999,303,259,235
521.77,52.18,151.5,24.78,-6.907,303,254,229
521.97,52.2,151.8,30.7,-6.919,303,246,221
522.17,52.22,151.9,32.91,-6.915,304,243,220
522.37,52.24,152.1,34.13,-6.909,304,243,219
522.57,52.26,152.0,34.72,-6.917000000000001,303,241,217
522.78,52.28,152.2,35.49,-6.928999999999999,302,240,215
522.98,52.3,152.2,35.69,-6.909,302,238,214
523.18,52.32,152.1,35.68,-6.9,302,238,215
523.38,52.34,152.1,35.21,-6.9079999999999995,300,238,214
523.58,52.36,152.2,35.12,-6.9239999999999995,301,237,213
523.79,52.38,152.2,35.12,-6.926,302,238,215
523.99,52.4,152.1,33.62,-6.921,301,238,214
524.19,52.42,152.2,32.71,-6.91,300,238,214
524.39,52.44,152.1,31.68,-6.907,300,238,214
524.59,52.46,152.1,30.19,-6.903,300,238,214
524.8,52.48,152.1,27.51,-6.933,300,238,214
525.0,52.5,152.0,25.87,-6.893,299,238,214
525.2,52.52,152.0,24.8,-6.9079999999999995,300,238,216
525.4,52.54,152.0,22.06,-6.901,299,241,217
525.6,52.56,151.8,20.79,-6.9,298,242,218
525.81,52.58,151.8,19.64,-6.904,298,243,219
526.01,52.6,151.7,18.6,-6.917999999999999,298,244,220
526.21,52.62,151.5,16.56,-6.9079999999999995,297,248,224
526.41,52.65,151.5,15.68,-6.906000000000001,296,250,225
526.61,52.67,151.2,14.86,-6.92,296,252,227
526.82,52.69,150.9,13.74,-6.909,297,257,232
527.02,52.71,150.7,13.12,-6.933,297,259,233
527.22,52.73,150.6,12.88,-6.898,297,261,236
527.42,52.75,150.5,12.55,-6.917000000000001,296,263,238
527.62,52.77,150.0,12.11,-6.921,296,266,240
527.83,52.79,149.8,11.93,-6.892,297,268,242
528.03,52.81,149.6,11.85,-6.915,298,269,243
528.23,52.83,149.2,11.59,-6.925,298,270,244
528.43,52.85,149.0,11.63,-6.92,298,270,244
528.63,52.87,148.9,11.54,-6.915,299,270,244
528.84,52.89,148.6,11.54,-6.925,299,270,244
529.04,52.91,148.4,11.29,-6.906000000000001,298,271,244
529.24,52.93,148.4,11.53,-6.928,299,270,244
529.44,52.95,148.4,11.42,-6.906000000000001,299,271,244
529.64,52.97,148.4,11.68,-6.926,298,271,245
529.85,52.99,148.4,11.84,-6.909,299,271,246
530.05,53.01,148.5,12.22,-6.922000000000001,298,272,246
530.25,53.03,148.7,13.09,-6.944,299,275,250
530.45,53.05,149.0,13.48,-6.922000000000001,299,276,251
530.65,53.07,149.2,13.6,-6.922999999999999,299,276,251
530.86,53.09,149.6,14.13,-6.934,299,277,251
531.06,53.11,150.2,15.6,-6.917000000000001,300,274,248
531.26,53.13,150.6,16.84,-6.928,302,271,244
531.46,53.15,151.0,19.01,-6.9239999999999995,302,266,240
531.66,53.17,151.6,24.87,-6.925,304,255,230
531.87,53.19,151.9,28.05,-6.917000000000001,303,249,225
532.07,53.21,152.0,30.74,-6.912000000000001,303,246,222
532.27,53.23,152.2,33.79,-6.921,305,243,219
532.47,53.25,152.3,34.88,-6.907,304,241,218
532.67,53.27,152.3,35.14,-6.912000000000001,302,240,217
532.88,53.29,152.4,35.34,-6.9110000000000005,301,239,214
533.08,53.31,152.4,35.66,-6.895,303,239,215
533.28,53.33,152.3,35.6,-6.915,301,239,215
533.48,53.35,152.4,35.27,-6.928,300,238,214
533.68,53.37,152.3,34.85,-6.922999999999999,301,238,214
533.89,53.39,152.4,34.74,-6.912000000000001,302,238,214
534.09,53.41,152.4,33.64,-6.891,301,238,214
534.29,53.43,152.4,32.71,-6.893,300,237,214
534.49,53.45,152.3,30.26,-6.894,299,238,214
534.69,53.47,152.3,28.99,-6.903,300,239,214
534.9,53.49,152.3,27.52,-6.937,300,238,214
535.1,53.51,152.2,24.65,-6.893,299,239,215
535.3,53.53,152.2,23.56,-6.9270000000000005,299,240,216
535.5,53.55,152.1,22.07,-6.894,300,241,218
535.7,53.57,151.9,19.58,-6.909,298,243,218
535.91,53.59,151.9,18.66,-6.896,297,244,220
536.11,53.61,151.8,17.42,-6.907,297,246,221
536.31,53.64,151.7,16.69,-6.9079999999999995,298,248,224
536.51,53.66,151.5,14.94,-6.9079999999999995,297,252,227
536.71,53.68,151.3,14.24,-6.912000000000001,296,254,229
536.92,53.7,151.2,13.7,-6.894,296,257,233
537.12,53.72,150.8,12.9,-6.9270000000000005,297,261,237
537.32,53.74,150.6,12.34,-6.916,297,263,238
537.52,53.76,150.4,12.25,-6.914,297,264,240
537.72,53.78,150.3,12.1,-6.9079999999999995,297,267,241
537.93,53.8,149.7,11.67,-6.896,298,269,243
538.13,53.82,149.5,11.68,-6.907,298,270,244
538.33,53.84,149.4,11.74,-6.904,297,270,244
538.53,53.86,149.0,11.48,-6.903,299,270,245
538.73,53.88,148.8,11.79,-6.917999999999999,299,271,245
538.94,53.9,148.8,11.5,-6.917999999999999,299,270,244
539.14,53.92,148.7,11.63,-6.903,298,270,245
539.34,53.94,148.5,11.55,-6.912000000000001,299,271,244
539.54,53.96,148.4,11.5,-6.904,300,271,245
539.74,53.98,148.5,11.72,-6.903,299,271,245
539.95,54.0,148.6,12.34,-6.917000000000001,298,272,247
540.15,54.02,148.8,12.68,-6.917999999999999,299,274,248
540.35,54.04,148.9,13.09,-6.922000000000001,299,275,250
540.55,54.06,149.3,13.71,-6.932,299,277,251
540.75,54.08,149.6,14.1,-6.93,299,277,251
540.96,54.1,150.0,14.7,-6.946000000000001,300,276,250
541.16,54.12,150.3,15.59,-6.941,301,275,248
541.36,54.14,151.2,18.83,-6.9270000000000005,302,266,241
541.56,54.16,151.5,21.6,-6.94,302,261,234
541.76,54.18,151.9,24.76,-6.922999999999999,303,254,229
541.97,54.2,152.3,30.44,-6.896,304,246,222
542.17,54.22,152.4,32.57,-6.91,304,244,220
542.37,54.24,152.4,33.97,-6.917000000000001,305,243,219
542.57,54.26,152.4,34.86,-6.921,304,241,217
542.77,54.28,152.5,35.32,-6.907,302,239,215
542.98,54.3,152.5,35.61,-6.917000000000001,303,239,214
543.18,54.32,152.5,35.7,-6.899,303,238,215
543.38,54.34,152.5,35.39,-6.939,301,238,214
543.58,54.36,152.6,35.09,-6.905,300,238,214
543.78,54.38,152.6,35.03,-6.928,300,238,214
543.99,54.4,152.5,34.65,-6.937,301,238,215
544.19,54.42,152.5,32.74,-6.907,301,237,214
544.39,54.44,152.6,31.59,-6.912000000000001,299,238,214
544.59,54.46,152.4,30.3,-6.905,301,238,214
544.79,54.48,152.4,27.48,-6.888,300,238,215
